Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,177,79,92,94,93,94,106,133,137,171,219,205
Borrowings,115,16,10,8,3,11,11,7,5,15,-0,-0
  └─ Long term Borrowings,45.95,11.11,8.98,3.31,0.00,7.56,3.75,0.00,5.00,9.38,0.00,0.00
  └─ Short term Borrowings,28.99,0.86,0.00,0.00,0.00,3.00,7.25,7.32,0.00,5.63,0.00,0.00
  └─ Other Borrowings,39.77,3.56,1.43,4.62,3.36,0.00,0.00,0.00,0.00,-0.01,0.00,
Other Liabilities,99,21,23,17,12,12,8,29,30,36,42,37
  └─ Non controlling int,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.48,0.92,0.88,1.42
  └─ Trade Payables,48.41,5.37,3.77,1.73,1.14,1.14,1.33,3.33,9.06,7.84,2.83,0.83
  └─ Advance from Customers,18.24,6.74,11.59,2.45,2.00,4.37,0.00,3.32,3.28,17.03,4.51,
  └─ Other liability items,31.56,8.60,7.71,13.15,9.00,6.25,6.89,22.02,16.82,9.94,34.06,34.39
Total Liabilities,398,124,134,127,116,124,134,177,180,230,269,250
Fixed Assets,109,33,35,34,32,31,29,30,29,27,26,24
  └─ Land,11.76,0.80,0.35,0.35,0.35,0.62,0.62,0.62,0.62,0.62,0.62,
  └─ Building,28.62,26.33,2.28,2.57,2.60,2.63,2.80,2.43,2.49,2.49,2.49,
  └─ Plant Machinery,245.35,23.88,18.76,18.76,18.77,18.77,18.96,19.59,20.14,20.18,20.23,
  └─ Equipments,0.60,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.17,0.18,
  └─ Furniture n fittings,4.64,0.10,1.66,1.81,2.04,2.04,2.05,2.05,2.06,2.05,2.02,
  └─ Vehicles,2.34,0.58,0.49,0.49,0.49,0.49,0.49,0.55,0.70,0.70,1.18,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22
  └─ Other fixed assets,1.03,-0.01,12.83,12.22,11.65,11.09,10.52,12.15,11.94,11.39,10.84,
  └─ Gross Block,294.34,51.70,36.37,36.20,35.90,35.64,35.44,37.39,38.22,37.63,37.62,
  └─ Accumulated Depreciation,185.58,18.29,1.13,2.41,3.71,5.02,6.34,7.82,8.89,10.28,11.77,
CWIP,65,0,1,2,2,2,2,-0,-0,-0,-0,-0
Investments,14,11,23,26,15,23,37,55,67,118,163,181
Other Assets,211,79,74,65,67,68,65,93,84,84,80,45
  └─ Inventories,80.22,36.76,33.30,27.41,25.06,33.32,29.49,39.29,57.29,45.57,26.41,26.18
  └─ Trade receivables,34.98,1.12,1.88,6.51,1.31,0.16,0.18,6.90,1.20,1.98,4.13,1.06
  └─ Cash Equivalents,7.04,3.74,4.80,4.06,3.17,6.49,3.92,13.39,2.79,13.39,28.77,2.15
  └─ Loans n Advances,9.91,7.76,33.89,26.68,36.64,27.62,31.14,9.25,5.02,6.36,4.98,11.18
  └─ Other asset items,78.40,29.20,0.50,0.65,1.06,0.56,0.64,24.28,17.64,16.60,16.13,4.32
Total Assets,398,124,134,127,116,124,134,177,180,230,269,250
