Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81
Reserves,26.18,9.90,9.91,9.72,9.61,10.15,10.08,9.97,9.81,9.73,9.45
Borrowings,2.19,3.58,3.68,3.85,4.02,3.72,3.79,3.79,4.07,1.27,1.70
  └─ Long term Borrowings,0.00,3.58,3.68,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,2.19,0.00,0.00,0.00,4.02,3.72,3.79,3.79,4.07,1.27,1.70
Other Liabilities,3.29,0.27,0.34,0.33,0.29,0.08,0.08,0.10,0.05,0.11,0.12
  └─ Non controlling int,1.25,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Advance from Customers,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,2.03,0.25,0.32,0.32,0.29,0.08,0.08,0.10,0.05,0.11,0.12
Total Liabilities,41.47,23.56,23.74,23.71,23.73,23.76,23.76,23.67,23.74,20.92,21.08
Fixed Assets,35.38,16.21,16.21,16.21,16.21,15.90,15.90,15.90,15.90,15.90,15.83
  └─ Land,35.38,16.21,16.21,16.21,16.21,15.90,15.90,0.00,0.00,,
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,15.90,,
  └─ Gross Block,35.38,16.21,16.21,16.21,16.21,15.90,15.90,15.90,15.90,,
CWIP,1.93,1.40,1.56,1.56,1.60,1.65,1.70,1.75,1.93,2.13,2.27
Investments,0.13,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40
Other Assets,4.03,5.55,5.57,5.54,5.52,5.81,5.76,5.62,5.51,2.49,2.58
  └─ Trade receivables,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.03,0.04,0.03,0.04,0.05,0.06,0.09,0.08,1.95,0.08,0.08
  └─ Loans n Advances,0.00,0.00,0.00,0.00,1.48,0.09,0.11,0.03,0.03,0.00,0.00
  └─ Other asset items,3.90,5.41,5.44,5.50,3.99,5.66,5.56,5.51,3.53,2.41,2.50
Total Assets,41.47,23.56,23.74,23.71,23.73,23.76,23.76,23.67,23.74,20.92,21.08
