Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4,4,4,4,4,4,4,4,8,12,20,20
Reserves,49,51,54,54,56,57,59,144,229,401,608,701
Borrowing,7,40,41,23,13,4,4,5,34,58,80,66
Other Liabilities,0,5,6,5,5,12,4,22,26,28,42,48
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.00,0.00
  └─ Trade Payables,0.04,0.76,0.75,0.21,0.37,0.51,0.18,4.81,9.37,3.49,5.99,7.23
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,
  └─ Other liability items,0.23,4.41,5.38,5.15,4.72,11.84,4.26,17.28,16.52,22.04,31.10,40.92
Total Liabilities,61,100,104,86,78,77,71,174,297,499,751,835
Fixed Assets,0,0,0,0,0,1,0,67,65,94,109,195
  └─ Land,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.60,46.24,71.47,70.29,
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.33,0.00,12.06,12.06,12.12,12.62,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.11,0.11,0.00,9.18,8.59,10.33,24.95,
  └─ Equipments,0.00,0.03,0.03,0.03,0.03,0.05,0.06,0.09,0.09,0.18,0.47,
  └─ Computers,0.03,0.07,0.08,0.10,0.00,0.00,0.09,0.12,0.12,0.13,0.27,
  └─ Furniture n fittings,0.00,0.25,0.25,0.25,0.25,0.32,0.32,0.32,0.32,0.32,0.32,
  └─ Vehicles,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,1.36,5.41,8.48,
  └─ Other fixed assets,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,
  └─ Gross Block,0.03,0.34,0.35,0.37,0.38,0.81,0.48,68.40,68.79,99.97,117.41,
  └─ Accumulated Depreciation,0.00,0.04,0.14,0.21,0.26,0.29,0.35,1.52,3.39,5.79,8.09,
CWIP,-0,-0,-0,-0,-0,-0,-0,-0,2,3,30,-0
Investments,15,0,2,2,2,1,1,2,4,11,10,13
Other Assets,46,100,102,84,76,76,70,106,225,391,601,628
  └─ Inventories,0,0,0,0,0,0,0,8,7,20,25,37
  └─ Trade receivables,0,0,0,1,0,1,1,39,64,143,202,215
  └─ Cash Equivalents,5,15,1,1,1,3,13,13,4,2,72,101
  └─ Loans n Advances,1,0,0,0,-0,-0,-1,3,8,31,88,205
  └─ Other asset items,40,85,101,82,75,73,57,43,140,194,214,69
Total Assets,61,100,104,86,78,77,71,174,297,499,751,835
