Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,747,776,797,892,892,892,892,892,892,892,892,923
Reserves,160641,179816,216395,229429,233603,250168,274669,304696,358039,414047,486144,595208
Deposits,2052961,2253858,2599811,2722178,2940541,3274161,3715331,4087411,4468536,4966537,5439898,6043097
Borrowing,244663,361399,336366,369079,413748,332901,433796,449160,521152,639610,610857,777302
Other Liabilities,240149,276472,288391,294860,299676,339364,420926,518719,605796,712669,775938,904646
  └─ Non controlling int,5497,6267,6481,4615,6037,7944,9626,11207,12837,15618,18026,18768
  └─ Trade Payables,24905,23336,31017,26667,23914,26890,17729,33486,27408,15700,27793,34228
  └─ Other liability items,209747,246869,250894,263577,269725,304531,393571,474026,565551,681351,730119,851650
Total Liabilities,2699161,3072321,3441760,3616439,3888460,4197486,4845615,5360878,5954415,6733756,7313730,8321176
Fixed Assets,12924,15415,51189,42035,39941,39608,41600,41032,45880,46072,47716,59772
  └─ Building,4672,6505,42108,30933,31601,31094,31482,31590,36264,36552,36946,45333
  └─ Other fixed assets,24467,26815,29574,33504,33341,36262,40830,43150,46222,49003,53128,59691
  └─ Gross Block,29140,33320,71681,64437,64942,67356,72312,74740,82485,85555,90074,105024
  └─ Accumulated Depreciation,16211,17900,20487,22402,25001,27748,30712,33707,36605,39484,42358,45252
CWIP,400,786,695,925,762,470,116,28,66,42,41,78
Investments,673507,807375,1027281,1183794,1119270,1228284,1595100,1776490,1913108,2110548,2205601,2359502
Other Assets,2012329,2248746,2362594,2389685,2728487,2929123,3208798,3543328,3995361,4577093,5060371,5901824
  └─ Cash Equivalents,126534,142638,146076,134973,158218,146634,189807,296525,225693,206767,208894,247108
  └─ Loans n Advances,11791,15697,12295,17729,24700,35004,26435,22650,16890,23990,31785,36223
  └─ Other asset items,1874004,2090411,2204223,2236983,2545569,2747485,2992555,3224153,3752779,4346337,4819693,5618494
Total Assets,2699161,3072321,3441760,3616439,3888460,4197486,4845615,5360878,5954415,6733756,7313730,8321176
