Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1.88,4.88,6.52,13.71,13.71,13.71,14.48,14.53,14.63,14.72,14.76
Reserves,-1.65,8.34,12.51,26.93,31.13,45.46,82.69,52.61,47.44,49.33,60.06
Borrowings,0.16,-0.00,-0.00,-0.00,0.67,-0.00,0.01,3.93,2.22,0.77,0.69
  └─ Long term Borrowings,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.67,0.00,0.00,3.92,2.21,0.77,0.69
  └─ Preference Capital,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00
  └─ Other Borrowings,0.00,-0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,0.15,5.49,6.07,9.17,8.02,10.61,14.06,9.62,10.64,7.59,10.11
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00
  └─ Trade Payables,0.06,0.12,0.43,0.66,0.15,0.17,0.44,0.46,0.31,0.17,0.27
  └─ Advance from Customers,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.10,0.00,
  └─ Other liability items,0.09,5.37,5.64,8.49,7.87,10.44,13.62,8.55,10.23,7.42,9.84
Total Liabilities,0.54,18.71,25.10,49.81,53.53,69.78,111.24,80.69,74.93,72.41,85.62
Fixed Assets,0.12,0.09,0.31,0.18,0.95,0.14,0.19,5.36,2.53,1.17,2.04
  └─ Building,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.00,4.36,0.98,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,
  └─ Equipments,0.00,0.05,0.05,0.07,0.08,0.09,0.09,0.16,0.16,0.03,
  └─ Computers,0.14,0.16,0.45,0.55,0.76,0.82,0.93,1.26,1.35,1.01,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,
  └─ Vehicles,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.66,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,1.23
  └─ Other fixed assets,0.00,0.00,0.00,0.01,0.04,0.02,0.03,3.62,0.35,0.36,
  └─ Gross Block,0.14,0.21,0.50,0.63,1.95,0.93,1.05,6.42,6.89,3.05,
  └─ Accumulated Depreciation,0.02,0.12,0.19,0.44,1.00,0.79,0.86,1.06,4.36,1.88,
CWIP,-0.00,-0.00,-0.00,0.14,0.18,0.18,0.02,-0.00,-0.00,0.30,-0.00
Investments,-0.00,17.41,19.15,43.51,48.09,59.11,94.27,61.02,64.62,66.06,78.33
Other Assets,0.42,1.21,5.64,5.98,4.31,10.35,16.76,14.31,7.78,4.88,5.25
  └─ Trade receivables,0.02,0.47,2.08,0.95,0.99,2.94,1.75,3.94,1.08,1.02,1.08
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.70,2.37,0.92,1.06,
    └─ Receivables under 6m,0.02,0.47,2.46,1.33,1.34,3.57,1.05,1.57,0.46,0.27,
    └─ Prov for Doubtful,0.00,0.00,-0.38,-0.38,-0.35,-0.63,0.00,0.00,-0.30,-0.30,
  └─ Cash Equivalents,0.17,0.21,2.17,2.46,0.54,2.98,11.75,1.81,0.62,0.65,0.96
  └─ Loans n Advances,0.00,0.03,0.02,0.08,0.06,0.03,0.05,0.26,0.20,0.10,0.30
  └─ Other asset items,0.23,0.50,1.37,2.49,2.72,4.40,3.21,8.30,5.88,3.11,2.91
Total Assets,0.54,18.71,25.10,49.81,53.53,69.78,111.24,80.69,74.93,72.41,85.62
