Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,79,81,83,87,89,89,89,90,90,90,92,95,
Reserves,3081,3593,4246,6796,7588,6040,6488,6448,6654,4672,4333,4528,
Borrowings,23540,27773,33379,48964,46148,36657,28436,22768,21791,20358,18004,18595,
  └─ Long term Borrowings,8098,10104,16987,38665,42038,-0,-0,-0,-0,-0,-0,18504,
  └─ Short term Borrowings,13583,13861,11839,10299,4109,-0,-0,-0,-0,-0,-0,-0,
  └─ Lease Liabilities,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,91,
  └─ Other Borrowings,1860,3808,4552,-0,-0,36657,28436,22768,21791,20358,18004,,
Other Liabilities,3780,5537,7115,7473,10076,11230,11121,13758,15346,17594,18853,20523,
  └─ Non controlling int,371,697,958,943,1038,1078,1100,1055,1102,1287,1493,1321,
  └─ Trade Payables,1315,1651,2085,1591,1975,1283,489,1290,1412,1674,1260,1385,
  └─ Advance from Customers,216,358,0,0,0,0,4,1,0,0,0,,
  └─ Other liability items,1878,2831,4071,4939,7062,8868,9528,11412,12832,14633,16100,17818,
Total Liabilities,30481,36985,44823,63321,63900,54016,46134,43063,43882,42714,41282,43741,
Fixed Assets,559,664,637,1055,1265,2345,1781,1597,1367,1290,1271,1162,
  └─ Land,41,43,26,28,28,24,24,24,24,24,24,,
  └─ Building,472,579,552,482,490,1533,1300,1138,1138,1130,1101,,
  └─ Plant Machinery,42,43,1,1,7,20,34,30,30,30,28,,
  └─ Ships Vessels,1,1,1,0,0,0,0,0,0,0,0,,
  └─ Equipments,41,58,58,25,27,40,30,24,21,22,21,,
  └─ Computers,78,110,121,68,100,102,49,44,41,49,57,,
  └─ Furniture n fittings,17,24,32,30,33,39,32,34,38,37,39,,
  └─ Vehicles,28,33,37,15,9,8,4,1,1,1,1,,
  └─ Intangible Assets,16,16,88,221,241,248,145,137,95,95,95,163,
  └─ Other fixed assets,67,86,123,289,544,716,605,707,636,606,696,,
  └─ Gross Block,804,992,1037,1159,1480,2729,2224,2140,2024,1994,2063,,
  └─ Accumulated Depreciation,244,328,400,104,215,384,444,542,657,704,792,,
CWIP,106,30,101,42,44,43,13,20,25,36,18,1,
Investments,2792,2696,6878,7887,12713,10012,12882,14139,17162,18491,17574,19881,
Other Assets,27023,33594,37208,54336,49879,41615,31458,27307,25327,22897,22419,22697,
  └─ Inventories,8709,11512,10652,4941,169,44,0,0,0,0,0,0,
  └─ Trade receivables,435,519,1098,3009,2754,1305,506,469,413,358,394,478,
    └─ Receivables over 6m,46,99,150,0,0,0,481,396,288,125,104,,43
    └─ Receivables under 6m,438,489,1047,3242,2754,1305,242,256,241,384,373,,418
    └─ Prov for Doubtful,-49,-70,-98,-233,0,0,-217,-183,-116,-152,-83,,-41
  └─ Cash Equivalents,2365,1934,2618,4562,6455,8610,4760,3039,3699,3331,5241,3480,
  └─ Loans n Advances,6559,8767,8219,510,433,584,1070,1281,1515,1230,1237,10986,
  └─ Other asset items,8955,10862,14620,41314,40068,31073,25122,22518,19700,17979,15548,7753,
Total Assets,30481,36985,44823,63321,63900,54016,46134,43063,43882,42714,41282,43741,
