Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,80,240,223,244,244,244,244,244,731,731,731,731,
Reserves,8037,9006,7512,7772,8968,9828,10816,12042,13131,15595,19243,23257,
Borrowings,25,28,64,80,34,8,3,53,61,63,61,65,
  └─ Long term Borrowings,0,0,17,33,0,0,0,0,0,0,0,0,
  └─ Short term Borrowings,25,28,14,14,0,0,0,0,0,0,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,3,53,61,63,61,65,
  └─ Other Borrowings,0,0,33,33,34,8,0,0,0,0,0,,
Other Liabilities,7587,9330,9800,10868,11575,14271,18430,21574,21567,23136,20788,20484,
  └─ Non controlling int,6,5,14,13,13,14,15,16,18,18,19,19,
  └─ Trade Payables,1184,1162,1297,1369,1434,2450,3299,3369,3330,3706,3339,3583,
  └─ Advance from Customers,4964,6306,6078,7024,0,36,35,14508,14823,15891,13900,,
  └─ Other liability items,1433,1857,2411,2462,10128,11770,15080,3680,3396,3520,3531,16882,
Total Liabilities,15729,18605,17600,18965,20821,24351,29492,33912,35490,39524,40824,44538,
Fixed Assets,1073,1232,1501,1839,2298,2713,2652,2675,2963,3035,3419,4366,
  └─ Land,31,114,122,134,142,344,346,354,354,354,363,,
  └─ Building,342,243,293,414,587,792,855,908,1021,1117,1426,,
  └─ Plant Machinery,1072,468,661,899,1250,1482,1613,1760,2047,2187,2369,,
  └─ Equipments,453,211,224,331,484,538,592,666,776,923,1128,,
  └─ Furniture n fittings,88,198,381,504,587,670,696,750,791,874,978,,
  └─ Vehicles,11,2,3,5,7,7,9,11,13,14,17,,
  └─ Intangible Assets,0,185,186,187,184,184,184,257,387,405,406,885,
  └─ Other fixed assets,897,1,34,38,67,75,121,127,153,165,182,,
  └─ Gross Block,2894,1422,1902,2512,3309,4092,4415,4832,5541,6038,6869,,
  └─ Accumulated Depreciation,1821,190,401,673,1011,1380,1763,2157,2578,3003,3449,,
CWIP,140,430,743,940,849,828,883,1006,855,894,1052,486,
Investments,0,462,491,937,964,1110,1306,1572,650,682,743,800,
Other Assets,14516,16481,14865,15248,16710,19700,24651,28659,31022,34913,35610,38886,
  └─ Inventories,3428,4158,4885,4583,4443,3961,4970,5595,6450,7450,9120,10176,
  └─ Trade receivables,3805,3722,4368,5014,5374,6724,6562,6108,7033,7392,9116,12876,
    └─ Receivables over 6m,2304,0,0,0,0,0,0,5242,6106,6023,7489,,1809
    └─ Receivables under 6m,1502,3722,4368,5014,5374,6724,6562,866,927,1369,1628,,2347
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,0,0,0,,0
  └─ Cash Equivalents,6038,7216,3827,841,972,1660,5074,7564,8112,11057,9545,8572,
  └─ Loans n Advances,575,304,362,396,415,402,260,271,528,499,403,35,
  └─ Other asset items,670,1081,1422,4413,5506,6953,7785,9121,8900,8515,7425,7228,
Total Assets,15729,18605,17600,18965,20821,24351,29492,33912,35490,39524,40824,44538,
