Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,100,100,100,100,150,150,150,150,150,150,150,150,
Reserves,1264,1168,1101,1103,1119,733,-50,-298,1262,1476,1552,1971,
Borrowings,436,273,440,519,961,3850,2422,2626,203,159,2,0,
  └─ Long term Borrowings,50.17,0.00,0.00,0.00,0.00,166.70,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,386.29,272.85,440.18,519.26,961.49,3682.84,2417.85,2621.65,195.84,153.12,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,3.96,4.27,6.70,6.17,2.44,0.02,
  └─ Other Borrowings,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,4499,2117,4207,3450,2150,1677,2952,2306,2064,1902,1774,675,
  └─ Trade Payables,3302,926,689,1065,1139,666,998,534,346,337,240,238,
  └─ Advance from Customers,129,193,2523,1374,291,456,419,377,276,260,233,,
  └─ Other liability items,1068,998,994,1012,720,556,1535,1394,1442,1304,1302,437,
Total Liabilities,6300,3659,5848,5172,4380,6410,5474,4783,3678,3687,3478,2796,
Fixed Assets,122,57,57,52,49,49,42,38,34,29,24,19,
  └─ Land,4.73,3.35,3.35,10.03,3.25,3.42,3.42,3.42,3.42,3.45,3.46,,
  └─ Building,23.12,7.94,8.30,1.43,8.11,8.03,7.74,7.77,7.77,7.77,7.77,,
  └─ Plant Machinery,79.50,40.88,40.87,41.29,41.29,41.11,40.60,40.59,40.59,40.59,40.59,,
  └─ Equipments,6.10,1.35,1.50,1.69,1.77,1.88,1.88,1.79,1.86,1.80,1.79,,
  └─ Computers,18.42,1.40,2.04,2.11,2.46,2.47,2.39,2.39,2.45,2.32,2.18,,
  └─ Furniture n fittings,11.50,4.62,5.43,5.42,5.70,5.95,5.94,5.97,5.97,4.86,4.86,,
  └─ Railway sidings,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Vehicles,57.47,0.28,0.42,0.48,0.55,0.50,0.48,0.48,0.48,0.48,0.47,,
  └─ Intangible Assets,22.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,
  └─ Other fixed assets,75.20,3.36,7.82,8.05,9.67,16.39,12.47,16.81,16.75,15.82,11.03,,
  └─ Gross Block,301.45,63.18,69.73,70.50,72.80,79.75,74.92,79.22,79.29,77.09,72.15,,
  └─ Accumulated Depreciation,179.44,5.81,12.76,18.00,23.66,31.05,32.73,40.95,45.72,48.10,47.85,,
CWIP,153,1,0,0,0,0,0,0,0,0,0,0,
Investments,275,214,247,128,147,80,82,102,127,276,328,533,
Other Assets,5749,3386,5544,4992,4184,6282,5350,4643,3517,3382,3126,2244,
  └─ Inventories,334,402,2367,1711,280,218,46,30,1,0,0,0,
  └─ Trade receivables,3044,823,509,355,427,2047,834,402,405,393,119,24,
    └─ Receivables over 6m,386,0,0,0,0,0,0,0,0,513,508,,324
    └─ Receivables under 6m,2678,823,905,747,819,2436,1224,792,795,271,1,,1439
    └─ Prov for Doubtful,-21,0,-396,-392,-391,-389,-390,-390,-390,-390,-390,,-20
  └─ Cash Equivalents,418,182,527,144,134,227,254,202,1346,1328,1339,1789,
  └─ Loans n Advances,17,683,1075,1822,2617,2983,3000,3467,164,54,208,37,
  └─ Other asset items,1936,1298,1066,959,725,807,1216,542,1601,1607,1460,394,
Total Assets,6300,3659,5848,5172,4380,6410,5474,4783,3678,3687,3478,2796,
