Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,24,30,30,31,31,31,31,31,35,35,37,38
Reserves,228,485,510,523,547,575,621,550,498,276,278,312
Borrowings,298,0,5,38,82,170,63,56,106,63,54,43
  └─ Long term Borrowings,218.42,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,54.00,0.00,5.00,38.00,82.00,86.25,0.00,0.00,38.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,73.45,62.82,55.59,68.41,62.70,54.15,42.83
  └─ Other Borrowings,25.15,0.00,0.00,0.00,0.00,3.32,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,102,145,132,160,183,203,226,238,294,294,299,353
  └─ Non controlling int,0,0,1,1,1,2,3,3,3,4,4,4
  └─ Trade Payables,25,38,49,46,45,58,56,69,69,72,57,65
  └─ Advance from Customers,0,1,1,1,0,1,1,0,0,0,0,
  └─ Other liability items,77,106,82,112,137,142,167,165,221,218,238,284
Total Liabilities,652,660,677,752,843,978,941,875,933,668,669,745
Fixed Assets,373,273,267,260,264,339,340,356,420,430,413,402
  └─ Land,0,0,0,0,0,2,2,2,2,2,3,
  └─ Building,0,0,0,0,0,82,81,83,108,110,111,
  └─ Equipments,4,6,9,10,12,13,14,14,15,16,17,
  └─ Computers,407,438,465,445,485,525,583,658,99,85,89,
  └─ Furniture n fittings,5,6,8,8,9,9,9,10,11,11,11,
  └─ Vehicles,3,3,3,3,4,4,4,4,7,7,8,
  └─ Intangible Assets,220,133,142,149,161,170,181,193,214,232,254,350
  └─ Other fixed assets,-0,0,0,0,0,0,0,0,651,733,781,
  └─ Gross Block,641,587,628,616,670,805,873,964,1106,1196,1274,
  └─ Accumulated Depreciation,267,314,360,356,406,466,533,608,686,767,861,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,1,2,3,3,3,3,3,3,12,2,29,2
Other Assets,278,384,407,489,576,636,598,515,502,237,227,341
  └─ Inventories,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Trade receivables,129,143,114,118,146,190,182,167,152,95,92,112
  └─ Cash Equivalents,11,7,8,14,11,15,15,13,68,28,46,126
  └─ Loans n Advances,19,11,10,21,21,17,22,21,22,22,27,5
  └─ Other asset items,120,223,275,336,398,413,379,315,260,91,62,98
Total Assets,652,660,677,752,843,978,941,875,933,668,669,745
