Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,86,94,94,94,95,111,111
Reserves,155,192,192,178,186,212,214
Borrowing,0,0,0,0,54,96,225
Other Liabilities,9,82,77,72,117,152,159
  └─ Non controlling int,1,27,25,15,7,6,7
  └─ Trade Payables,1,2,5,4,12,19,14
  └─ Other liability items,7,53,47,53,98,127,138
Total Liabilities,250,368,363,345,452,571,709
Fixed Assets,14,125,101,111,116,120,145
  └─ Plant Machinery,0,0,0,0,0,0,
  └─ Equipments,0,0,0,0,0,0,
  └─ Computers,1,1,2,2,3,3,
  └─ Furniture n fittings,0,0,0,0,0,0,
  └─ Vehicles,0,0,1,1,1,1,
  └─ Intangible Assets,5,99,78,78,78,81,120
  └─ Other fixed assets,14,36,35,50,59,64,
  └─ Gross Block,20,136,116,131,141,150,
  └─ Accumulated Depreciation,6,11,15,20,25,30,
CWIP,0,0,0,0,1,12,0
Investments,60,80,63,7,2,4,1
Other Assets,177,163,199,226,333,435,563
  └─ Inventories,0,1,2,5,6,7,10
  └─ Trade receivables,0,8,28,23,15,36,45
  └─ Cash Equivalents,46,99,88,89,130,114,143
  └─ Loans n Advances,4,6,8,11,8,7,304
  └─ Other asset items,127,49,74,97,174,272,60
Total Assets,250,368,363,345,452,571,709
