Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2006
Equity Capital,18,18,18,18,18,18,18,25,29,29,29,29,
Reserves,11,25,39,49,48,62,67,293,304,265,184,340,
Borrowings,38,54,57,212,263,280,254,501,436,427,463,277,
  └─ Long term Borrowings,,,,0,189,198,163,375,377,407,422,277,
  └─ Short term Borrowings,,,,0,47,49,59,122,58,19,40,0,
  └─ Lease Liabilities,,,,0,0,0,0,4,0,0,0,0,
  └─ Other Borrowings,38,54,57,212,27,33,32,0,0,0,0,,
Other Liabilities,14,31,32,35,47,64,74,297,271,280,266,268,
  └─ Non controlling int,0,0,0,0,0,0,0,3,3,3,2,76,
  └─ Trade Payables,7,12,14,21,13,21,25,60,58,59,68,49,
  └─ Advance from Customers,3,4,4,4,7,7,7,13,15,17,14,,
  └─ Other liability items,4,14,15,10,27,36,42,221,195,200,182,143,
Total Liabilities,82,128,146,314,376,425,413,1117,1041,1001,943,915,
Fixed Assets,48,78,77,241,255,246,249,924,882,847,812,791,
  └─ Land,1,2,3,5,10,12,12,170,177,181,181,,
  └─ Building,10,12,15,23,24,26,27,136,134,134,134,,
  └─ Plant Machinery,54,91,92,250,279,273,289,458,464,471,481,,
  └─ Equipments,0,1,1,2,3,4,4,1,1,1,1,,
  └─ Computers,0,2,2,5,0,0,0,0,0,0,0,,
  └─ Furniture n fittings,0,0,1,1,2,2,2,0,0,0,0,,
  └─ Vehicles,0,2,2,3,3,3,3,3,3,3,3,,
  └─ Intangible Assets,0,5,3,3,0,3,3,255,255,255,255,310,
  └─ Other fixed assets,0,0,0,0,0,0,0,69,69,69,69,,
  └─ Gross Block,67,116,120,291,320,322,341,1092,1103,1115,1125,,
  └─ Accumulated Depreciation,19,38,44,50,65,76,92,168,221,268,313,,
CWIP,5,0,20,2,3,33,0,1,1,3,7,1,
Investments,0,0,0,0,3,0,7,0,0,0,0,0,
Other Assets,29,50,49,71,116,146,156,191,158,151,125,123,
  └─ Inventories,11,14,13,17,42,36,47,49,68,57,49,46,
  └─ Trade receivables,6,15,15,21,24,31,33,63,42,41,25,14,
    └─ Receivables over 6m,0.59,0.62,1.04,1.61,2.33,1.96,1.92,0.00,0.00,16.55,14.46,,0.37
    └─ Receivables under 6m,5.19,14.74,14.42,19.71,21.38,29.40,31.28,65.28,45.79,29.58,15.77,,5.62
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.72,-3.99,-4.84,-5.14,,0.00
  └─ Cash Equivalents,0,3,3,3,3,6,4,14,1,3,1,1,
  └─ Loans n Advances,1,4,0,0,18,44,34,30,10,14,12,2,
  └─ Other asset items,10,12,18,30,29,28,37,36,37,35,38,60,
Total Assets,82,128,146,314,376,425,413,1117,1041,1001,943,915,
