Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,65,78,101,102,151,151,151,151,151,151,182,262,
Reserves,459,-560,-369,-1170,-1151,-910,-1469,-810,-866,-320,724,1865,
Borrowings,11880,9495,9780,9456,4108,4253,4777,2018,5512,2223,1679,1019,
  └─ Long term Borrowings,8236,5514,6154,3662,2462,1587,1408,1178,4851,1672,1045,648,
  └─ Short term Borrowings,2096,2150,1240,1123,1174,1406,3125,613,443,437,634,371,
  └─ Lease Liabilities,0,0,0,0,0,278,244,227,217,114,0,0,
  └─ Preference Capital,0,0,0,562,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,1548,1831,2385,4109,471,981,0,0,0,-0,-0,,
Other Liabilities,6606,6718,7557,8198,7802,8707,9322,12835,8381,7005,5504,5345,
  └─ Non controlling int,220,17,-207,-483,0,0,0,0,0,0,0,0,
  └─ Trade Payables,3512,2952,3463,3647,2746,3029,3047,3059,2991,2473,2092,2027,
  └─ Advance from Customers,1712,1948,2687,1853,1922,1881,1766,1563,1316,1122,877,,
  └─ Other liability items,1163,1800,1614,3181,3135,3797,4508,8214,4074,3409,2534,3318,
Total Liabilities,19010,15730,17069,16586,10910,12200,12781,14194,13178,9059,8088,8492,
Fixed Assets,4494,1865,1713,1729,575,771,866,723,623,449,242,247,
  └─ Land,50,40,38,67,38,32,32,38,36,36,25,,
  └─ Building,1108,1077,890,919,111,415,417,420,419,339,28,,
  └─ Plant Machinery,1885,1792,755,864,774,800,973,812,801,764,687,,
  └─ Ships Vessels,5,1,1,1,1,1,1,1,1,1,1,,
  └─ Equipments,11,137,79,0,0,0,0,0,0,6,6,,
  └─ Computers,41,37,3,4,5,6,7,8,8,9,16,,
  └─ Furniture n fittings,152,46,16,100,86,92,90,91,89,84,16,,
  └─ Vehicles,369,365,164,172,62,53,60,58,53,48,45,,
  └─ Intangible Assets,2647,128,128,156,24,24,3,3,3,3,62,55,
  └─ Other fixed assets,47,82,42,57,85,94,99,106,129,119,4,,
  └─ Gross Block,6314,3705,2115,2339,1186,1517,1682,1539,1540,1410,889,,
  └─ Accumulated Depreciation,1820,1840,402,610,611,746,816,816,917,962,647,,
CWIP,3135,1696,1890,1714,169,178,2,1,0,1,7,19,
Investments,273,601,476,417,181,356,418,59,79,246,110,198,
Other Assets,11108,11568,12990,12726,9985,10895,11496,13411,12475,8364,7729,8027,
  └─ Inventories,6873,2409,2608,2504,632,467,480,485,491,436,128,133,
  └─ Trade receivables,734,592,2308,2465,3546,1898,4502,2091,2698,2204,2388,2253,
    └─ Receivables over 6m,155,0,0,0,0,0,0,0,2168,2034,2026,,181
    └─ Receivables under 6m,581,594,2327,2465,3546,1898,4502,2091,564,222,413,,569
    └─ Prov for Doubtful,-2,-2,-19,0,0,0,0,0,-33,-52,-51,,0
  └─ Cash Equivalents,814,724,759,952,856,843,1262,1542,1154,513,708,458,
  └─ Loans n Advances,108,235,372,314,125,136,144,-254,92,72,185,2696,
  └─ Other asset items,2578,7608,6943,6490,4827,7551,5109,9547,8042,5139,4320,2487,
Total Assets,19010,15730,17069,16586,10910,12200,12781,14194,13178,9059,8088,8492,
