Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.93,0.93,0.93,0.93,0.93,0.93,0.98,1,1
Reserves,21,24,24,28,32,37,57,77,156
Borrowings,16,26,27,13,12,7,17,23,8
  └─ Long term Borrowings,4.88,11.38,8.03,4.70,4.56,1.16,3.38,2.98,2.26
  └─ Short term Borrowings,9.97,11.24,14.54,7.95,6.72,4.36,12.39,19.38,5.61
  └─ Lease Liabilities,0.00,0.00,0.00,0.11,0.72,1.20,1.29,0.89,0.40
  └─ Other Borrowings,1.65,3.71,4.65,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,33,37,40,33,37,50,50,60,48
  └─ Non controlling int,1.86,3.46,3.14,2.98,3.04,1.35,0.00,0.00,0.00
  └─ Trade Payables,18.94,20.91,20.66,18.59,21.88,32.80,32.30,43.20,24.23
  └─ Advance from Customers,0.00,2.02,4.35,2.14,0.00,0.00,0.00,0.00,
  └─ Other liability items,12.61,10.99,11.79,9.60,12.31,15.59,17.58,16.75,23.40
Total Liabilities,72,89,92,75,82,95,125,162,213
Fixed Assets,11,24,24,21,22,21,22,21,18
  └─ Building,0.19,0.19,0.19,0.19,1.39,2.14,2.29,2.36,
  └─ Plant Machinery,10.88,24.65,26.48,27.00,29.32,29.79,33.34,34.56,
  └─ Equipments,0.12,0.13,0.14,0.14,0.18,0.19,0.45,0.49,
  └─ Computers,0.68,0.82,0.86,0.87,1.20,1.47,1.67,1.87,
  └─ Furniture n fittings,0.72,0.66,0.72,0.72,0.78,0.78,0.78,0.78,
  └─ Vehicles,0.22,0.45,0.45,0.26,0.33,0.33,0.43,0.43,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08
  └─ Other fixed assets,0.38,0.40,1.54,1.02,0.50,0.58,0.53,0.58,
  └─ Gross Block,13.19,27.30,30.38,30.20,33.70,35.28,39.49,41.07,
  └─ Accumulated Depreciation,2.04,3.51,6.46,8.90,11.53,14.60,17.07,20.35,
CWIP,0,0,0,0,0,0,8,19,0
Investments,0,0,0,0,1,0,4,0,74
Other Assets,60,65,68,53,59,74,90,121,121
  └─ Inventories,13,13,15,11,11,13,12,13,2
  └─ Trade receivables,35,35,34,30,34,46,59,81,88
    └─ Receivables over 6m,0,0,0,17,5,2,7,20,
    └─ Receivables under 6m,37,36,35,15,31,46,54,64,
    └─ Prov for Doubtful,-2,-1,-1,-2,-2,-2,-3,-3,
  └─ Cash Equivalents,5,6,7,4,4,2,4,7,8
  └─ Loans n Advances,1,1,2,1,3,5,7,10,6
  └─ Other asset items,7,10,9,6,6,7,8,10,17
Total Assets,72,89,92,75,82,95,125,162,213
