Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,17,17,17,18,18,18
Reserves,3318,3638,4193,4535,5990,6780,7371,8081
Borrowings,58,84,92,126,201,157,261,406
  └─ Long term Borrowings,0,0,23,17,80,26,0,0
  └─ Short term Borrowings,0,0,11,7,31,27,145,276
  └─ Lease Liabilities,0,0,58,102,90,103,116,130
  └─ Other Borrowings,58,84,0,0,0,0,0,
Other Liabilities,1102,1261,1495,1698,1753,2021,2511,2952
  └─ Trade Payables,510,615,746,806,758,856,1087,1184
  └─ Advance from Customers,7,20,27,51,67,58,57,
  └─ Other liability items,585,627,721,841,928,1107,1367,1768
Total Liabilities,4496,5000,5797,6376,7961,8976,10161,11457
Fixed Assets,1813,1829,2455,2492,3747,3807,4014,4730
  └─ Land,74,82,116,120,327,459,464,
  └─ Building,665,742,943,1043,1167,1228,1412,
  └─ Plant Machinery,1761,1974,2549,2804,3550,3707,4127,
  └─ Equipments,51,57,74,83,91,96,104,
  └─ Computers,24,28,30,34,42,49,73,
  └─ Furniture n fittings,17,17,21,25,30,34,39,
  └─ Vehicles,15,16,20,27,32,36,42,
  └─ Intangible Assets,0,0,73,74,502,513,528,538
  └─ Other fixed assets,10,11,37,40,48,50,57,
  └─ Gross Block,2616,2927,3863,4250,5788,6172,6846,
  └─ Accumulated Depreciation,804,1098,1408,1757,2041,2365,2832,
CWIP,315,827,399,830,249,641,1298,1585
Investments,20,156,280,77,427,714,682,464
Other Assets,2348,2189,2663,2977,3538,3814,4167,4678
  └─ Inventories,1061,1143,1439,1805,1734,1948,2195,2515
  └─ Trade receivables,769,636,787,792,887,1136,1263,1243
  └─ Cash Equivalents,72,85,176,54,105,118,175,259
  └─ Loans n Advances,9,8,9,13,104,26,22,18
  └─ Other asset items,438,317,252,313,708,586,512,644
Total Assets,4496,5000,5797,6376,7961,8976,10161,11457
