Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,16.30,16.30,16.30,16.30,16.30,16.30,16.30,16.30,16.30,16.30,16.30,16.30,
Reserves,706.91,670.32,448.79,375.68,296.51,-499.78,-584.55,-347.63,-400.89,141.49,194.06,196.28,
Borrowings,891.91,956.60,1018.58,1061.31,1128.14,1014.71,1104.18,823.05,819.55,247.54,314.24,317.62,
  └─ Long term Borrowings,686,511,892,856,848,258,209,42,19,14,80,90,
  └─ Short term Borrowings,142,17,33,168,170,664,884,770,798,232,233,225,
  └─ Lease Liabilities,0,0,0,0,0,0,1,1,3,2,1,3,
  └─ Preference Capital,2,2,6,6,7,8,19,20,0,0,0,0,
  └─ Other Borrowings,61,426,88,31,102,85,-8,-9,-0,0,0,,
Other Liabilities,355.81,144.53,263.25,201.96,187.44,210.80,190.92,77.34,83.30,65.04,47.63,35.70,
  └─ Non controlling int,1.50,1.39,1.45,1.10,1.03,1.03,0.99,0.73,0.74,1.68,1.65,1.65,
  └─ Trade Payables,112.04,100.07,94.49,15.53,13.03,12.40,63.15,14.60,12.47,2.85,3.98,5.42,
  └─ Advance from Customers,0.73,0.74,3.87,2.64,2.02,1.92,1.93,0.68,0.48,0.36,0.44,,
  └─ Other liability items,241.54,42.33,163.44,182.69,171.36,195.45,124.85,61.33,69.61,60.15,41.56,28.63,
Total Liabilities,1970.93,1787.75,1746.92,1655.25,1628.39,742.03,726.85,569.06,518.26,470.37,572.23,565.90,
Fixed Assets,320.69,314.61,662.97,636.49,606.89,563.87,521.56,192.61,164.00,128.78,88.47,40.29,
  └─ Land,0.32,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,8.82,8.82,3.68,3.78,3.49,3.49,4.83,4.39,5.77,5.24,4.63,,
  └─ Plant Machinery,78.66,75.68,83.65,73.17,13.96,13.96,9.74,9.91,9.91,6.19,7.97,,
  └─ Equipments,1.75,1.77,1.41,1.66,0.55,0.55,0.58,0.59,0.60,0.64,0.82,,
  └─ Computers,0.00,0.00,0.94,1.04,0.15,0.15,0.15,0.08,0.08,0.27,0.39,,
  └─ Furniture n fittings,1.63,1.63,1.20,1.23,0.43,0.43,0.43,0.43,0.43,4.89,5.11,,
  └─ Vehicles,18.69,18.55,21.74,24.19,7.24,7.24,5.81,6.85,7.14,5.81,4.86,,
  └─ Intangible Assets,286.59,286.59,60.90,60.88,60.88,60.88,706.31,334.93,335.09,334.96,334.82,14.25,
  └─ Other fixed assets,0.00,0.01,654.67,655.45,673.62,667.87,23.50,23.48,23.49,23.48,23.49,,
  └─ Gross Block,396.46,393.48,828.19,821.40,760.32,754.57,751.35,380.66,382.51,381.48,382.09,,
  └─ Accumulated Depreciation,75.78,78.87,165.21,184.91,153.43,190.71,229.80,188.05,218.51,252.69,293.62,,
CWIP,635.91,776.22,622.31,669.41,709.06,0.69,0.69,0.69,0.69,0.00,0.00,0.00,
Investments,14.83,15.44,0.51,0.46,0.36,0.33,0.33,0.28,0.23,0.38,0.39,2.91,
Other Assets,999.50,681.48,461.13,348.89,312.08,177.14,204.27,375.48,353.34,341.21,483.37,522.70,
  └─ Inventories,175,157,96,79,66,53,53,49,52,57,91,131,
  └─ Trade receivables,216,90,115,162,94,20,62,111,51,127,64,83,
    └─ Receivables over 6m,33.71,60.65,0.00,0.00,0.00,0.00,61.95,61.78,50.36,51.26,43.36,,4.51
    └─ Receivables under 6m,182.28,29.26,115.42,161.87,94.45,20.23,0.53,49.10,0.47,75.59,20.16,,57.15
  └─ Cash Equivalents,20,13,10,7,6,3,5,61,88,51,174,147,
  └─ Loans n Advances,3,0,0,0,0,0,0,0,0,0,0,118,
  └─ Other asset items,585,422,240,101,146,102,84,154,162,107,155,43,
Total Assets,1970.93,1787.75,1746.92,1655.25,1628.39,742.03,726.85,569.06,518.26,470.37,572.23,565.90,
