Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,18,18,18,18,18,18,18,18,18,18,18,18,
Reserves,758,787,910,1066,1220,1362,1561,1896,2592,3288,4368,6259,
Borrowings,371,398,501,518,603,708,808,888,1195,1138,975,1524,
  └─ Long term Borrowings,156,135,148,196,152,253,433,436,473,584,394,820,
  └─ Short term Borrowings,173,209,261,229,313,357,194,430,697,521,546,647,
  └─ Lease Liabilities,0,0,0,0,0,0,21,22,25,33,35,56,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,13,0,
  └─ Other Borrowings,42,54,92,92,139,98,159,0,0,0,-13,,
Other Liabilities,243,309,292,387,411,393,572,827,1104,1134,2744,3117,
  └─ Non controlling int,47,48,40,47,48,52,63,101,140,122,150,272,
  └─ Trade Payables,63,108,89,143,163,154,286,465,488,323,493,632,
  └─ Advance from Customers,14,20,24,1,0,0,0,3,0,0,0,,
  └─ Other liability items,119,133,139,195,200,187,224,258,475,689,2101,2214,
Total Liabilities,1389,1512,1722,1988,2253,2481,2959,3629,4909,5577,8106,10918,
Fixed Assets,585,703,777,923,1043,1209,1288,1493,1702,2028,2692,4045,
  └─ Land,91,91,102,107,131,163,167,170,216,390,456,,
  └─ Building,255,321,322,448,496,603,694,796,865,951,1138,,
  └─ Plant Machinery,307,384,362,390,446,554,595,762,875,971,1369,,
  └─ Equipments,11,10,7,8,14,16,19,26,34,44,66,,
  └─ Furniture n fittings,9,9,7,10,16,20,21,22,27,31,36,,
  └─ Vehicles,39,41,25,43,66,49,56,70,98,101,141,,
  └─ Intangible Assets,0,0,8,8,16,22,26,26,85,104,186,268,
  └─ Other fixed assets,1,5,7,24,28,35,39,52,11,17,60,,
  └─ Gross Block,714,862,840,1038,1214,1461,1618,1924,2210,2609,3451,,
  └─ Accumulated Depreciation,129,159,63,115,171,252,330,431,508,581,759,,
CWIP,61,30,91,107,178,165,293,230,282,490,707,692,
Investments,37,40,53,17,33,2,1,18,99,370,676,183,
Other Assets,706,739,801,940,1000,1105,1378,1888,2826,2690,4030,5999,
  └─ Inventories,165,160,181,232,283,331,440,719,1098,847,1040,1742,
  └─ Trade receivables,191,271,319,364,399,370,455,541,825,845,1239,1858,
    └─ Receivables over 6m,18,0,0,0,0,0,0,0,0,335,98,,24
    └─ Receivables under 6m,179,300,354,395,422,409,480,599,898,582,1192,,167
    └─ Prov for Doubtful,-6,-29,-34,-32,-23,-39,-25,-58,-73,-73,-52,,-6
  └─ Cash Equivalents,37,37,39,69,92,120,181,99,260,287,725,584,
  └─ Loans n Advances,20,19,50,34,25,30,58,153,150,210,272,305,
  └─ Other asset items,292,252,211,240,202,254,243,376,493,500,755,1510,
Total Assets,1389,1512,1722,1988,2253,2481,2959,3629,4909,5577,8106,10918,
