Metric,Mar 2026
  └─ Long term Borrowings,0.83
  └─ Short term Borrowings,8.96
  └─ Non controlling int,-0.10
  └─ Trade Payables,7.11
  └─ Other liability items,1.70
  └─ Intangible Assets,5.88
  └─ Trade receivables,18.21
  └─ Cash Equivalents,17.79
  └─ Loans n Advances,5.95
  └─ Other asset items,3.75
