Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2018
Equity Capital,15.19,15.19,15.21,15.21,15.21,15.21,15.21,15.21,
Reserves,185.77,115.75,167.48,298.59,295.89,408.75,340.43,328.06,
Borrowings,22.44,27.72,36.90,27.23,42.79,83.96,77.21,52.55,
  └─ Long term Borrowings,20.09,20.25,36.90,27.23,42.79,50.34,23.02,30.42,19.09
  └─ Short term Borrowings,2.35,7.47,-0.00,-0.00,-0.00,31.19,41.21,22.13,7.48
  └─ Other Borrowings,,,,,,2.43,12.98,,
Other Liabilities,16.22,18.30,30.95,103.06,138.80,142.65,129.39,139.66,
  └─ Trade Payables,1,1,1,2,2,1,1,0,2
  └─ Other liability items,16,17,30,101,136,142,129,139,18
Total Liabilities,239.62,176.96,250.54,444.09,492.69,650.57,562.24,535.48,
Fixed Assets,20.93,21.59,21.13,21.68,19.06,19.87,19.35,20.07,
  └─ Land,,,,,,16.46,16.20,,
  └─ Building,,,,,,1.55,1.55,,
  └─ Plant Machinery,,,,,,8.70,8.70,,
  └─ Furniture n fittings,,,,,,2.74,2.74,,
  └─ Vehicles,,,,,,3.98,2.38,,
  └─ Other fixed assets,,,,,,-0.01,-0.01,,
  └─ Gross Block,,,,,,33.42,31.56,,
  └─ Accumulated Depreciation,,,,,,13.55,12.22,,
CWIP,3.63,3.36,3.73,4.21,3.31,3.96,4.04,4.04,
Investments,174.37,81.24,151.22,319.66,301.77,442.22,353.87,335.43,
Other Assets,40.69,70.77,74.46,98.54,168.55,184.52,184.98,175.94,
  └─ Inventories,38,44,54,77,150,156,157,149,43
  └─ Cash Equivalents,18,12,15,1,2,15,16,7,11
  └─ Loans n Advances,1,14,18,18,14,3,2,17,1
  └─ Other asset items,-17,1,-13,2,2,11,10,3,-17
Total Assets,239.62,176.96,250.54,444.09,492.69,650.57,562.24,535.48,
