Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,197,197,197,197,197,197,197,197,197,197,197,197,
Reserves,3151,3277,3831,4491,5329,5527,6857,7958,9075,10339,11450,12446,
Borrowings,0,0,0,0,0,0,80,95,63,38,124,106,
  └─ Lease Liabilities,0,0,0,0,0,0,80,95,63,38,124,106,
Other Liabilities,397,285,350,585,670,782,812,648,814,847,866,1092,
  └─ Non controlling int,148,3,4,4,4,5,5,5,6,6,7,16,
  └─ Trade Payables,72,56,72,82,229,317,274,220,251,257,270,406,
  └─ Advance from Customers,21,21,19,19,16,13,10,10,51,42,65,,
  └─ Other liability items,156,205,255,480,420,448,524,413,506,542,524,670,
Total Liabilities,3745,3759,4378,5273,6197,6507,7946,8898,10148,11421,12636,13841,
Fixed Assets,1179,845,1225,1153,1112,1145,946,1791,1729,1707,1572,3395,
  └─ Land,88,88,88,88,88,88,88,88,88,88,88,,
  └─ Building,309,191,192,193,195,321,327,276,270,270,294,,
  └─ Plant Machinery,845,390,511,518,543,564,569,1366,1010,1025,994,,
  └─ Equipments,73,40,42,47,51,52,52,52,52,53,57,,
  └─ Furniture n fittings,85,40,40,40,41,41,41,41,41,41,41,,
  └─ Vehicles,22,7,10,13,18,26,40,40,38,38,40,,
  └─ Intangible Assets,3002,801,1158,1502,2071,2635,2806,3178,3802,4293,4531,2569,
  └─ Other fixed assets,21,9,25,32,35,33,33,60,62,64,100,,
  └─ Gross Block,4444,1566,2066,2434,3043,3759,3955,5101,5363,5872,6145,,
  └─ Accumulated Depreciation,3265,721,842,1280,1931,2614,3010,3310,3634,4164,4573,,
CWIP,2,1,2,49,13,66,146,244,131,145,344,31,
Investments,506,636,1148,2147,2801,2692,3504,3589,5512,7061,8303,7821,
Other Assets,2058,2278,2004,1923,2271,2603,3351,3274,2775,2508,2418,2595,
  └─ Inventories,0,1,1,0,0,0,0,0,0,0,0,0,
  └─ Trade receivables,757,776,773,1062,1134,1367,1434,1466,1474,1254,1222,1433,
    └─ Receivables over 6m,124,0,0,0,0,0,284,385,307,292,253,,113
    └─ Receivables under 6m,708,871,824,1129,1187,1453,1284,1269,1376,1138,1115,,584
    └─ Prov for Doubtful,-74,-95,-52,-67,-53,-86,-135,-189,-208,-176,-146,,-67
  └─ Cash Equivalents,759,905,788,373,593,703,1072,1138,599,401,423,290,
  └─ Loans n Advances,3,4,21,21,26,21,22,30,53,41,60,139,
  └─ Other asset items,538,591,421,467,518,511,823,640,650,812,712,734,
Total Assets,3745,3759,4378,5273,6197,6507,7946,8898,10148,11421,12636,13841,
