Metric,Mar 2002,Mar 2003,Mar 2004,Mar 2005,Mar 2006,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1.95,1.95,1.95,1.95,1.95,,7.51,7.51
Reserves,-28.84,-36.15,-43.52,-50.74,-62.52,,-83.06,-91.62
Borrowings,39.41,47.03,53.04,58.91,63.68,,135.87,147.72
  └─ Long term Borrowings,0,0,0,0,0,,58,54
  └─ Short term Borrowings,0,0,0,0,0,,78,94
  └─ Preference Capital,0,0,0,0,0,,38,0
  └─ Other Borrowings,39,47,53,59,64,,-38,
Other Liabilities,16.89,15.52,16.28,15.14,16.51,,27.84,36.38
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,,0.56,4.77
  └─ Trade Payables,6.20,12.57,13.14,12.36,13.83,,1.75,1.66
  └─ Advance from Customers,1.40,1.72,2.12,1.41,1.24,,0.41,
  └─ Other liability items,9.29,1.23,1.02,1.37,1.44,,25.12,29.95
Total Liabilities,29.41,28.35,27.75,25.26,19.62,,88.16,99.99
Fixed Assets,4.13,3.50,2.98,2.58,1.07,,60.37,58.63
  └─ Land,0.49,0.49,0.49,0.49,0.40,,28.55,
  └─ Building,2.08,2.08,2.08,2.08,2.08,,47.74,
  └─ Plant Machinery,17.75,17.75,17.32,16.30,4.96,,9.63,
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,,0.05,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,,0.41,
  └─ Furniture n fittings,0.61,0.60,0.41,0.41,0.38,,18.06,
  └─ Vehicles,0.24,0.18,0.16,0.00,0.00,,0.00,
  └─ Intangible Assets,0.01,0.01,0.01,0.01,0.01,,0.00,0.00
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,,1.45,
  └─ Gross Block,21.18,21.11,20.47,19.29,7.83,,105.89,
  └─ Accumulated Depreciation,17.05,17.61,17.49,16.71,6.76,,45.51,
CWIP,4.66,4.89,4.94,4.36,4.40,,0.00,0.02
Investments,2.05,2.05,2.05,2.04,1.69,,1.64,1.72
Other Assets,18.57,17.91,17.78,16.28,12.46,,26.15,39.62
  └─ Inventories,0.39,0.39,0.39,0.39,0.39,,22.97,36.30
  └─ Trade receivables,7.54,7.34,7.27,5.95,2.16,,0.50,0.57
    └─ Receivables over 6m,8.03,7.89,7.81,6.49,2.70,,0.13,
    └─ Receivables under 6m,0.06,0.00,0.01,0.01,0.01,,0.37,
    └─ Prov for Doubtful,-0.55,-0.55,-0.55,-0.55,-0.55,,0.00,
  └─ Cash Equivalents,0.20,0.14,0.39,0.33,0.01,,0.14,0.45
  └─ Loans n Advances,7.77,7.76,7.76,7.77,8.09,,0.98,0.79
  └─ Other asset items,2.67,2.28,1.97,1.84,1.81,,1.56,1.51
Total Assets,29.41,28.35,27.75,25.26,19.62,,88.16,99.99
