Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,80,80,80,80,79,76,76,76,76,77,78,79,
Reserves,1326,1578,1819,2047,2266,2309,2719,3292,3889,4881,6241,7759,
Borrowings,4,3,3,2,2,71,98,578,655,451,311,477,
  └─ Long term Borrowings,2,3,2,2,1,5,4,280,206,10,0,0,
  └─ Short term Borrowings,0,0,0,0,0,0,0,0,0,197,0,0,
  └─ Lease Liabilities,0,0,0,0,0,66,94,146,227,244,311,477,
  └─ Other Borrowings,2,1,1,1,0,0,0,152,223,0,0,,
Other Liabilities,365,459,433,514,509,635,771,1473,1999,1997,2092,3061,
  └─ Trade Payables,53,160,121,167,152,225,273,430,569,814,889,1134,
  └─ Advance from Customers,1,3,3,3,3,26,9,4,4,26,49,,
  └─ Other liability items,311,296,309,345,355,384,489,1038,1425,1156,1154,1927,
Total Liabilities,1775,2120,2335,2644,2856,3092,3666,5419,6619,7405,8722,11377,
Fixed Assets,408,437,536,512,401,432,457,1534,2341,2221,2541,2883,
  └─ Land,26,22,22,22,22,26,26,26,114,114,198,,
  └─ Building,243,249,251,254,254,250,250,250,295,298,297,,
  └─ Plant Machinery,127,135,137,141,141,140,142,140,196,208,238,,
  └─ Equipments,5,6,8,9,9,89,130,194,313,388,453,,
  └─ Computers,426,512,462,481,502,524,586,704,809,834,856,,
  └─ Furniture n fittings,51,58,62,67,68,69,70,73,110,117,118,,
  └─ Vehicles,0,0,0,0,1,1,1,1,2,1,2,,
  └─ Intangible Assets,61,8,8,8,8,9,9,279,718,1091,1234,1939,
  └─ Other fixed assets,0,107,298,398,421,521,574,1351,1533,1221,1450,,
  └─ Gross Block,941,1098,1248,1381,1426,1629,1787,3018,4089,4273,4845,,
  └─ Accumulated Depreciation,533,661,712,869,1025,1197,1330,1485,1748,2051,2304,,
CWIP,4,27,29,5,32,30,12,107,16,34,77,11,
Investments,674,638,684,880,764,979,1000,822,640,827,980,1615,
Other Assets,689,1018,1086,1247,1659,1652,2197,2956,3622,4324,5123,6868,
  └─ Trade receivables,359,428,475,485,492,592,571,948,1570,1676,1848,2133,
    └─ Receivables over 6m,44,0,1,0,0,0,0,24,16,51,184,,46
    └─ Receivables under 6m,358,454,502,499,506,616,598,941,1574,1738,1822,,306
    └─ Prov for Doubtful,-44,-27,-28,-15,-13,-24,-27,-17,-19,-113,-158,,-49
  └─ Cash Equivalents,142,144,151,241,673,457,981,914,903,1023,1025,1218,
  └─ Loans n Advances,-3,-3,-3,23,19,16,21,68,169,85,261,191,
  └─ Other asset items,192,449,463,497,475,586,624,1025,979,1539,1989,3326,
Total Assets,1775,2120,2335,2644,2856,3092,3666,5419,6619,7405,8722,11377,
