Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,17.47,17.47,18.07,18.27,18.27,18.27,18.27,18.27,20.27,29.79,54.18,54.18,
Reserves,-0.62,2.80,20.06,26.35,19.17,-12.03,-12.03,-11.34,-0.41,5.56,20.50,23.38,
Borrowings,4.41,1.98,1.03,1.30,3.73,5.67,1.29,6.60,3.46,3.45,16.22,26.46,
  └─ Long term Borrowings,3.96,1.31,-0.00,-0.00,-0.00,-0.00,0.39,0.90,0.94,0.68,0.42,3.38,
  └─ Short term Borrowings,0.44,0.67,0.26,0.63,0.48,0.27,0.90,5.70,2.33,2.34,14.56,22.28,
  └─ Lease Liabilities,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.19,0.44,1.24,0.80,
  └─ Other Borrowings,0.01,-0.00,0.77,0.67,3.25,5.40,-0.00,-0.00,-0.00,-0.01,-0.00,,
Other Liabilities,3.23,2.42,7.33,9.95,10.11,5.37,6.93,3.98,10.74,8.46,5.42,10.87,
  └─ Trade Payables,0.36,0.20,0.59,0.79,1.41,0.59,0.18,0.78,1.74,0.73,2.35,4.15,
  └─ Advance from Customers,-0.00,-0.00,0.54,0.35,0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,,
  └─ Other liability items,2.87,2.22,6.20,8.81,8.67,4.78,6.75,3.20,9.00,7.73,3.07,6.72,
Total Liabilities,24.49,24.67,46.49,55.87,51.28,17.28,14.46,17.51,34.06,47.26,96.32,114.89,
Fixed Assets,3.28,3.39,3.52,4.33,12.23,8.81,0.28,8.93,19.94,20.39,21.39,29.59,
  └─ Building,-0.00,-0.00,0.02,0.14,0.09,0.03,0.03,0.03,0.05,0.05,0.05,,
  └─ Equipments,-0.00,0.09,0.09,0.31,0.33,0.11,0.14,0.14,0.14,0.15,0.22,,
  └─ Computers,-0.00,1.93,2.22,2.32,2.35,2.18,2.18,2.23,2.40,2.42,2.61,,
  └─ Furniture n fittings,-0.00,0.22,0.23,0.46,0.46,0.35,0.35,0.35,0.35,0.37,0.39,,
  └─ Vehicles,-0.00,0.33,0.38,0.88,0.88,0.51,0.51,1.58,2.29,2.29,3.63,,
  └─ Intangible Assets,2.90,2.90,2.90,2.90,2.90,2.90,-0.00,-0.00,11.38,11.80,11.80,27.16,
  └─ Other fixed assets,0.38,-0.01,0.03,0.04,8.43,8.43,-0.00,9.63,10.90,11.15,12.04,,
  └─ Gross Block,3.28,5.46,5.87,7.05,15.44,14.51,3.21,13.96,27.51,28.23,30.74,,
  └─ Accumulated Depreciation,-0.00,2.07,2.35,2.72,3.21,5.70,2.93,5.03,7.57,7.83,9.35,,
CWIP,0.00,0.00,0.00,0.00,0.00,3.21,8.66,0.00,1.08,0.00,6.42,0.00,
Investments,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.46,
Other Assets,21.21,15.03,42.97,51.54,39.05,5.26,5.52,8.58,13.04,26.87,68.51,63.84,
  └─ Inventories,4.46,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
  └─ Trade receivables,12.22,9.15,16.92,15.03,13.92,3.13,4.21,2.95,8.89,14.11,13.13,18.25,
    └─ Receivables over 6m,-0.00,6.49,3.10,12.14,11.38,-0.00,-0.00,-0.00,2.25,5.44,4.12,,-0.00
    └─ Receivables under 6m,12.22,2.65,13.82,2.89,2.54,3.13,4.21,2.95,6.64,8.67,9.01,,1.52
  └─ Cash Equivalents,0.37,0.22,7.26,0.20,0.03,0.03,0.03,0.07,1.17,1.66,1.91,39.66,
  └─ Loans n Advances,-0.00,0.02,2.37,2.23,2.28,1.38,1.00,2.87,2.43,0.46,16.71,2.64,
  └─ Other asset items,4.16,5.64,16.42,34.08,22.82,0.72,0.28,2.69,0.55,10.64,36.76,3.29,
Total Assets,24.49,24.67,46.49,55.87,51.28,17.28,14.46,17.51,34.06,47.26,96.32,114.89,
