Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,
Reserves,135,129,125,118,118,99,91,88,93,91,82,72,
Borrowings,47,50,57,71,83,88,86,17,11,13,16,17,
  └─ Long term Borrowings,30.59,0.95,3.32,6.32,7.31,6.18,4.95,5.78,1.99,2.50,3.19,2.21,
  └─ Short term Borrowings,15.93,38.70,52.85,63.41,74.14,80.21,75.01,11.26,3.50,6.20,9.99,13.11,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,5.82,0.00,5.10,4.10,2.94,1.58,
  └─ Other Borrowings,0.48,10.51,0.63,1.03,1.43,1.64,0.01,0.00,0.01,-0.01,0.01,,
Other Liabilities,6,7,11,17,23,20,18,23,10,9,9,5,
  └─ Non controlling int,0.01,0.00,-0.05,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Trade Payables,3.55,4.21,7.36,12.35,18.39,7.50,9.64,7.10,4.06,3.84,3.28,2.32,
  └─ Advance from Customers,0.01,0.03,0.84,0.54,0.57,2.42,0.01,0.21,0.48,0.01,0.30,,
  └─ Other liability items,2.40,2.36,2.77,3.82,3.70,10.42,8.18,15.53,5.11,5.37,5.77,2.78,
Total Liabilities,196,194,201,213,232,215,202,136,122,121,115,102,
Fixed Assets,100,101,100,100,119,120,115,59,63,61,59,54,
  └─ Land,27.46,27.46,28.38,28.22,28.65,35.43,28.22,0.77,0.77,0.77,0.77,,
  └─ Building,7.01,7.68,7.71,6.35,23.86,23.86,30.64,0.00,6.05,6.08,6.08,,
  └─ Plant Machinery,6.42,8.35,10.10,10.73,15.35,15.78,15.71,15.86,15.76,16.85,18.12,,
  └─ Equipments,0.56,0.63,0.64,0.33,0.35,0.34,0.36,0.39,0.43,0.42,0.42,,
  └─ Computers,0.59,0.55,0.55,0.11,0.13,0.13,0.13,0.13,0.14,0.15,0.17,,
  └─ Furniture n fittings,1.57,1.87,1.87,1.09,1.10,1.12,1.12,1.12,1.12,1.15,1.15,,
  └─ Vehicles,2.60,3.13,3.13,2.76,2.45,2.31,2.90,2.90,5.45,4.71,6.56,,
  └─ Wind turbines,70.10,70.10,70.10,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,
  └─ Other fixed assets,0.05,0.22,0.80,0.88,1.40,1.40,1.39,1.41,1.39,1.39,1.40,,
  └─ Gross Block,116.36,119.99,123.28,108.55,131.37,138.45,138.55,80.66,89.19,89.60,92.75,,
  └─ Accumulated Depreciation,16.42,18.63,23.35,8.44,12.42,18.08,23.68,21.33,26.09,28.95,33.83,,
CWIP,7,7,13,20,5,0,0,0,0,0,0,0,
Investments,54,54,51,56,58,5,5,1,4,27,37,28,
Other Assets,36,32,37,37,50,90,82,75,54,34,20,20,
  └─ Inventories,5.44,8.12,5.72,7.94,12.99,10.26,10.18,9.87,9.97,9.08,8.40,4.63,
  └─ Trade receivables,6.73,8.89,11.81,16.33,20.86,10.65,11.70,7.26,6.61,5.84,5.17,4.67,
    └─ Receivables over 6m,4.78,8.08,0.00,0.00,0.00,0.00,7.49,10.18,3.80,5.38,5.36,,4.68
    └─ Receivables under 6m,6.23,5.10,16.18,20.91,25.80,15.51,4.72,2.84,4.20,4.00,3.53,,3.34
    └─ Prov for Doubtful,-4.29,-4.29,-4.38,-4.58,-4.94,-4.86,-0.51,-5.76,-1.39,-3.54,-3.72,,-4.29
  └─ Cash Equivalents,17.51,7.22,15.91,8.94,11.20,61.14,56.29,8.72,30.73,15.16,3.51,4.81,
  └─ Loans n Advances,0.65,0.41,1.02,0.54,0.96,0.57,1.04,1.31,1.44,1.30,1.41,0.67,
  └─ Other asset items,5.45,7.26,2.83,3.47,3.64,7.50,2.72,48.28,5.67,2.53,1.11,5.23,
Total Assets,196,194,201,213,232,215,202,136,122,121,115,102,
