Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Equity Capital,9.65,9.65,9.65,9.80,9.80,9.80,9.80,9.80
Reserves,0.79,1.40,1.49,18.35,17.65,17.98,17.76,18.26
Borrowings,8.25,11.68,19.60,11.28,8.85,7.96,8.75,9.82
  └─ Long term Borrowings,,,,8.09,4.11,6.56,7.37,8.89
  └─ Short term Borrowings,,,,3.13,4.65,1.39,1.38,0.94
  └─ Other Borrowings,8.25,11.68,19.60,0.06,0.09,0.01,0.00,-0.01
Other Liabilities,0.84,3.02,2.91,1.64,1.56,1.38,1.57,1.64
  └─ Non controlling int,0.00,1.30,1.30,0.00,0.00,0.00,0.00,0.00
  └─ Trade Payables,0.01,0.16,0.04,0.03,0.00,0.00,0.00,0.00
  └─ Other liability items,0.83,1.56,1.57,1.61,1.56,1.38,1.57,1.64
Total Liabilities,19.53,25.75,33.65,41.07,37.86,37.12,37.88,39.52
Fixed Assets,11.62,16.52,16.16,24.83,25.02,24.34,23.67,23.22
  └─ Land,2.04,4.05,4.05,21.59,21.59,21.59,21.61,21.61
  └─ Building,1.32,1.32,1.32,1.29,1.29,1.29,1.29,1.29
  └─ Plant Machinery,14.69,14.52,14.52,13.34,14.05,14.07,14.07,14.07
  └─ Equipments,0.55,0.55,0.55,0.12,0.12,0.12,0.12,0.12
  └─ Computers,0.52,0.54,0.54,0.06,0.06,0.06,0.06,0.06
  └─ Furniture n fittings,0.18,0.18,0.18,0.07,0.07,0.07,0.07,0.08
  └─ Vehicles,3.16,3.14,3.14,0.61,0.61,0.61,0.61,0.61
  └─ Intangible Assets,0.00,5.79,6.11,0.00,0.00,0.00,0.00,0.00
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
  └─ Gross Block,22.46,30.09,30.41,37.08,37.79,37.81,37.84,37.84
  └─ Accumulated Depreciation,10.84,13.57,14.25,12.25,12.77,13.47,14.16,14.62
CWIP,0.09,3.01,11.70,0.00,0.00,1.19,1.80,2.63
Investments,2.11,2.73,2.74,11.04,10.14,9.15,7.39,7.73
Other Assets,5.71,3.49,3.05,5.20,2.70,2.44,5.02,5.94
  └─ Inventories,2.23,0.85,0.93,0.96,0.80,0.80,0.80,0.71
  └─ Trade receivables,1.83,1.08,0.70,2.94,1.33,1.30,1.46,2.21
    └─ Receivables over 6m,1.32,0.42,0.29,1.10,1.12,1.01,0.00,1.41
    └─ Receivables under 6m,0.51,0.66,0.41,1.84,0.22,0.29,1.46,0.80
  └─ Cash Equivalents,0.26,0.36,0.24,0.06,0.10,0.21,0.08,0.21
  └─ Loans n Advances,0.52,0.44,0.54,0.77,0.08,0.00,2.64,2.77
  └─ Other asset items,0.87,0.76,0.64,0.47,0.39,0.13,0.04,0.04
Total Assets,19.53,25.75,33.65,41.07,37.86,37.12,37.88,39.52
