Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,72.44,72.44,14.49,16.11,19.79,19.79,19.79,19.79,22.59,29.97,63.91,69.29,
Reserves,8.57,-58.64,1.64,7.84,76.55,78.23,80.80,80.86,78.41,78.11,48.25,52.52,
Borrowings,0.32,0.32,5.63,5.58,4.55,2.46,0.00,20.60,20.97,15.15,15.66,0.00,
  └─ Short term Borrowings,0.32,0.32,2.60,2.55,4.55,2.46,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.00,0.00,3.03,3.03,0.00,0.00,0.00,20.60,20.97,15.15,15.66,,
Other Liabilities,14.19,15.28,23.56,9.11,15.12,23.56,29.13,24.15,53.09,55.99,73.55,110.23,
  └─ Trade Payables,3,3,11,3,3,9,12,14,41,42,60,88,
  └─ Other liability items,12,13,13,7,12,15,17,10,12,14,14,22,
Total Liabilities,95.52,29.40,45.32,38.64,116.01,124.04,129.72,145.40,175.06,179.22,201.37,232.04,
Fixed Assets,29.81,4.70,2.66,1.96,0.38,0.24,0.17,0.11,0.06,0.09,0.13,0.11,
  └─ Building,2.41,2.41,2.41,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.19,0.19,0.19,0.19,0.21,0.21,0.21,0.21,0.21,0.21,0.01,,
  └─ Computers,1.40,1.40,1.40,1.42,1.46,1.46,1.49,1.50,1.50,1.56,0.07,,
  └─ Furniture n fittings,1.70,1.70,1.77,1.83,1.89,1.89,1.89,1.89,1.89,1.89,1.37,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,38.47,38.48,38.47,38.47,38.48,38.48,38.48,38.48,38.48,38.49,38.48,,
  └─ Gross Block,44.17,44.18,44.24,44.32,42.04,42.04,42.07,42.08,42.08,42.15,39.93,,
  └─ Accumulated Depreciation,14.37,39.48,41.58,42.35,41.66,41.80,41.91,41.97,42.03,42.06,39.80,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.01,0.01,0.01,0.00,68.25,68.25,68.25,68.26,68.26,68.26,68.26,68.26,
Other Assets,65.70,24.69,42.65,36.68,47.38,55.55,61.30,77.03,106.74,110.87,132.98,163.67,
  └─ Trade receivables,24,23,40,31,43,52,58,74,104,108,130,160,
    └─ Receivables over 6m,14,14,0,0,0,0,0,60,87,103,115,,13
    └─ Receivables under 6m,10,9,40,31,43,52,58,14,16,5,15,,36
  └─ Cash Equivalents,0,0,0,1,1,0,0,0,0,0,0,0,
  └─ Loans n Advances,0,0,2,2,3,3,3,3,3,2,3,0,
  └─ Other asset items,41,1,1,2,1,1,0,0,0,0,0,3,
Total Assets,95.52,29.40,45.32,38.64,116.01,124.04,129.72,145.40,175.06,179.22,201.37,232.04,
