Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,29,29,30,30,31,31,31,31,31,31,31,31,
Reserves,218,260,297,341,403,473,527,577,650,670,710,766,
Borrowings,-0,-0,0,1,8,6,10,7,7,5,13,10,
  └─ Long term Borrowings,0.00,0.00,0.30,0.34,7.74,5.97,4.46,0.00,0.22,0.00,0.00,0.00,
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,4.01,4.92,1.84,0.26,8.92,6.47,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,1.76,2.44,4.72,4.44,3.84,3.79,
  └─ Other Borrowings,0.00,0.00,0.19,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,51,57,58,75,100,108,115,140,168,168,150,175,
  └─ Trade Payables,27,33,37,53,65,72,77,84,98,80,70,91,
  └─ Advance from Customers,1,0,2,2,1,1,1,0,1,0,0,,
  └─ Other liability items,24,25,19,21,33,36,37,56,70,88,80,85,
Total Liabilities,299,347,385,446,541,618,683,755,856,874,903,982,
Fixed Assets,91,88,89,90,90,100,99,108,107,103,97,96,
  └─ Land,0,0,0,0,0,4,0,0,0,0,0,,
  └─ Building,5,2,2,3,3,3,3,3,3,3,3,,
  └─ Equipments,1,1,1,1,1,1,1,1,1,1,1,,
  └─ Computers,3,3,4,5,6,7,8,19,18,16,15,,
  └─ Furniture n fittings,0,0,0,1,1,1,1,1,1,1,1,,
  └─ Intangible Assets,90,87,87,87,87,87,87,87,87,87,87,90,
  └─ Other fixed assets,0,0,0,0,0,9,14,11,16,17,15,,
  └─ Gross Block,99,93,94,97,97,111,114,122,126,124,122,,
  └─ Accumulated Depreciation,9,5,5,6,8,11,15,14,19,22,25,,
CWIP,-0,-0,-0,-0,-0,1,1,2,2,-0,-0,-0,
Investments,0,1,1,1,4,4,5,21,83,17,38,33,
Other Assets,207,258,295,355,447,513,577,624,665,755,769,853,
  └─ Inventories,0,0,0,10,1,5,3,3,11,8,9,9,
  └─ Trade receivables,154,143,127,138,194,259,241,282,305,249,244,250,
    └─ Receivables over 6m,24,0,0,0,0,0,76,84,78,83,97,,130
    └─ Receivables under 6m,154,153,137,148,204,275,185,225,271,221,212,,24
    └─ Prov for Doubtful,-24,-10,-10,-10,-10,-16,-20,-27,-44,-56,-65,,-24
  └─ Cash Equivalents,11,67,110,123,123,130,196,215,138,336,413,474,
  └─ Loans n Advances,5,8,4,12,7,9,14,7,50,15,21,37,
  └─ Other asset items,37,40,55,72,122,110,122,117,161,147,82,83,
Total Assets,299,347,385,446,541,618,683,755,856,874,903,982,
