Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,8,10,11,11,11,11,
Reserves,17,19,23,24,27,24,24,38,51,60,72,84,
Borrowings,41,42,39,37,42,51,59,69,55,81,70,83,
  └─ Long term Borrowings,26,22,17,17,22,19,14,17,12,21,18,22,
  └─ Short term Borrowings,12,13,16,15,16,28,42,48,39,50,43,53,
  └─ Lease Liabilities,0,0,0,0,0,1,3,4,4,10,9,8,
  └─ Other Borrowings,3,6,7,5,5,3,-0,0,0,0,0,,
Other Liabilities,17,10,15,18,17,23,15,36,28,38,37,50,
  └─ Non controlling int,0.05,0.05,0.06,0.07,0.08,0.07,0.08,0.09,0.11,0.12,0.14,0.16,
  └─ Trade Payables,9.27,3.09,7.67,7.68,7.26,10.86,6.23,22.08,14.76,23.68,21.35,32.25,
  └─ Advance from Customers,0.00,0.00,0.08,0.57,0.83,0.55,0.10,0.00,0.18,0.06,0.70,,
  └─ Other liability items,7.31,6.84,6.87,9.91,8.84,11.66,8.41,14.04,13.14,14.19,14.99,17.30,
Total Liabilities,83,79,86,87,95,107,106,153,145,190,190,228,
Fixed Assets,36,38,47,44,51,58,60,72,77,89,88,115,
  └─ Land,1.71,1.71,1.90,1.55,2.26,3.00,5.52,5.81,5.97,15.98,14.93,,
  └─ Building,21.60,24.06,21.09,19.90,22.15,23.67,24.00,29.33,32.83,33.32,34.47,,
  └─ Plant Machinery,10.13,11.42,11.15,11.57,15.10,20.39,22.58,29.98,34.44,38.64,37.22,,
  └─ Equipments,1.60,1.65,1.55,1.57,2.60,3.74,3.92,4.82,5.78,6.75,7.01,,
  └─ Computers,0.72,0.74,0.20,0.27,0.38,0.48,0.56,0.61,0.68,0.82,1.03,,
  └─ Furniture n fittings,4.93,4.96,2.15,2.95,3.95,4.84,5.71,7.12,8.09,9.17,10.62,,
  └─ Vehicles,2.47,2.54,2.04,2.07,2.07,2.30,2.43,3.69,3.69,3.99,3.99,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,
  └─ Other fixed assets,11.39,11.80,10.99,10.59,13.14,14.31,14.68,15.89,16.52,17.95,19.47,,
  └─ Gross Block,54.55,58.88,51.07,50.47,61.65,72.73,79.40,97.25,108.00,126.62,128.74,,
  └─ Accumulated Depreciation,18.45,21.03,3.75,6.77,10.59,15.05,19.73,25.30,31.20,37.14,40.48,,
CWIP,1,2,0,0,0,3,5,3,2,21,29,11,
Investments,1,1,0,0,0,0,0,0,0,0,0,0,
Other Assets,45,38,38,43,43,46,41,78,66,80,72,101,
  └─ Inventories,7.03,6.63,7.94,7.67,8.47,11.15,10.79,19.93,21.69,29.93,25.77,36.22,
  └─ Trade receivables,23.50,19.42,18.66,18.66,19.18,23.08,16.71,38.08,27.89,32.56,30.76,37.81,
    └─ Receivables over 6m,3.57,6.92,0.00,0.00,0.00,0.00,5.16,4.29,4.70,4.51,4.16,,3.55
    └─ Receivables under 6m,19.93,12.50,18.66,18.66,19.18,23.08,15.49,37.85,27.27,32.12,30.57,,21.35
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-3.94,-4.07,-4.07,-4.07,-3.97,,0.00
  └─ Cash Equivalents,2.36,0.38,1.13,1.61,0.60,1.30,1.27,5.78,2.78,1.88,2.68,2.26,
  └─ Loans n Advances,3.73,3.14,2.11,1.51,1.65,2.68,3.57,1.32,0.69,2.60,1.77,0.80,
  └─ Other asset items,8.29,8.63,8.03,13.99,13.37,8.14,9.13,12.85,12.72,13.05,10.97,24.35,
Total Assets,83,79,86,87,95,107,106,153,145,190,190,228,
