Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,96,96,96,96,96,96,96,96,96,96,96,96,
Reserves,4646,6429,7508,8314,9375,10034,12710,13716,15896,18632,19304,21276,
Borrowings,418,323,560,533,1320,1118,1093,1587,1933,2474,2290,3929,
  └─ Long term Borrowings,78,73,41,28,19,19,15,45,76,54,260,1247,
  └─ Short term Borrowings,332,231,504,492,597,321,334,731,896,1053,604,1046,
  └─ Lease Liabilities,0,0,0,0,693,764,745,811,960,1367,1427,1636,
  └─ Other Borrowings,8,20,15,13,11,15,0,0,0,0,0,,
Other Liabilities,3754,3711,4241,4820,5459,4889,6456,7560,7854,8698,8665,9234,
  └─ Non controlling int,264,384,375,328,361,404,423,388,454,695,659,643,
  └─ Trade Payables,1549,1565,1923,2160,2394,2137,3379,4164,3635,3831,3848,3863,
  └─ Advance from Customers,5,12,17,16,13,29,41,76,108,154,173,,
  └─ Other liability items,1937,1750,1925,2316,2690,2320,2613,2932,3657,4017,3985,4728,
Total Liabilities,8914,10559,12405,13763,16249,16138,20355,22958,25779,29901,30355,34534,
Fixed Assets,2660,3416,3304,3732,6497,6272,5859,5519,5770,7147,9220,9640,
  └─ Land,251,429,408,586,605,640,644,644,804,1126,1050,,
  └─ Building,962,923,931,957,2402,2257,2249,2325,2883,3390,4136,,
  └─ Plant Machinery,2132,1793,1980,2157,4006,4208,4340,4531,4825,5422,7576,,
  └─ Equipments,171,97,119,200,221,241,243,253,270,298,325,,
  └─ Furniture n fittings,83,49,59,72,88,94,99,113,146,175,203,,
  └─ Vehicles,18,11,14,27,47,43,38,32,36,40,39,,
  └─ Intangible Assets,351,339,276,468,512,505,476,345,422,850,827,475,
  └─ Other fixed assets,145,103,128,238,261,293,302,294,289,321,328,,
  └─ Gross Block,4112,3744,3914,4705,8141,8282,8392,8538,9676,11622,14484,,
  └─ Accumulated Depreciation,1452,327,610,973,1644,2010,2533,3019,3905,4475,5264,,
CWIP,196,107,258,1405,210,140,183,426,1020,2698,1254,1849,
Investments,1588,2712,2652,2141,2569,2019,4737,3248,4262,4588,4725,7062,
Other Assets,4471,4324,6192,6485,6974,7707,9577,13765,14728,15468,15156,15984,
  └─ Inventories,2259,1998,2627,2658,3150,3390,3799,6153,6211,5923,6719,5744,
  └─ Trade receivables,1182,1187,1447,1731,1907,1795,2602,3871,4637,4889,4314,4462,
    └─ Receivables over 6m,61,0,0,0,0,0,0,279,366,588,726,,51
    └─ Receivables under 6m,1180,1253,1526,1820,2028,1950,2787,3834,4576,4725,4259,,1110
    └─ Prov for Doubtful,-59,-67,-79,-89,-121,-155,-185,-241,-305,-424,-671,,-50
  └─ Cash Equivalents,204,424,801,405,445,783,611,864,844,1084,782,1074,
  └─ Loans n Advances,8,9,14,13,16,12,11,8,12,17,22,1545,
  └─ Other asset items,817,705,1303,1678,1456,1727,2555,2869,3024,3555,3319,3159,
Total Assets,8914,10559,12405,13763,16249,16138,20355,22958,25779,29901,30355,34534,
