Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,4,8,8,8,8,8,8,8,8,12,15,15,
Reserves,133,135,151,156,158,151,140,123,123,125,181,225,
Borrowings,193,203,151,160,165,198,206,174,110,95,153,107,
  └─ Long term Borrowings,115,89,19,51,111,103,69,80,49,33,94,61,
  └─ Short term Borrowings,43,76,80,108,51,42,138,95,61,62,59,46,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,36,37,52,2,3,53,0,0,0,0,0,,
Other Liabilities,50,51,22,20,22,21,20,27,64,88,72,79,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,18,12,7,5,8,6,6,6,16,26,19,15,
  └─ Advance from Customers,3,10,3,5,6,3,4,6,8,14,5,,
  └─ Other liability items,29,28,12,10,8,12,10,15,40,48,49,64,
Total Liabilities,381,397,332,344,353,378,374,332,305,320,421,425,
Fixed Assets,84,91,53,54,50,48,47,48,47,47,56,26,
  └─ Land,33.96,36.20,3.31,4.22,4.22,4.22,4.22,4.22,4.22,4.22,6.88,,
  └─ Building,47.23,52.64,6.68,9.61,9.61,9.61,10.07,11.03,11.03,11.03,15.45,,
  └─ Plant Machinery,10.68,11.56,2.74,2.18,1.86,1.86,2.10,2.19,1.98,3.37,4.86,,
  └─ Equipments,0.12,0.13,0.04,0.04,0.04,0.07,0.08,0.08,0.09,0.11,0.17,,
  └─ Computers,0.25,0.25,0.03,0.06,0.09,0.10,0.09,0.10,0.13,0.18,0.33,,
  └─ Furniture n fittings,1.50,2.47,1.34,1.63,1.63,1.63,1.76,2.20,2.21,2.21,4.62,,
  └─ Vehicles,0.94,0.87,0.22,0.33,0.32,0.32,0.30,0.91,1.14,1.57,1.73,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,
  └─ Other fixed assets,8.08,8.16,41.17,39.96,37.54,37.69,37.49,37.53,38.18,38.32,38.74,,
  └─ Gross Block,102.76,112.28,55.53,58.03,55.31,55.50,56.11,58.26,58.98,61.01,72.78,,
  └─ Accumulated Depreciation,18.52,20.90,2.53,4.46,5.78,7.40,8.72,10.23,12.12,13.85,16.90,,
CWIP,35,32,3,0,2,4,4,3,4,6,0,0,
Investments,0,1,1,1,0,1,1,0,1,1,1,0,
Other Assets,261,272,274,290,301,326,322,281,254,266,364,399,
  └─ Inventories,247,251,248,234,233,285,270,210,197,197,273,302,
  └─ Trade receivables,1,14,3,6,4,5,9,11,12,14,24,12,
    └─ Receivables over 6m,0.92,1.10,0.00,0.00,0.00,0.00,1.21,0.00,0.00,5.15,3.98,,1.64
    └─ Receivables under 6m,0.57,12.64,3.72,6.11,3.99,5.56,8.07,11.27,12.82,9.27,20.47,,1.66
    └─ Prov for Doubtful,0.00,0.00,-0.83,-0.29,-0.29,-0.18,-0.34,-0.34,-0.34,-0.34,-0.32,,0.00
  └─ Cash Equivalents,4,2,7,5,13,5,4,5,6,4,15,21,
  └─ Loans n Advances,1,1,3,5,5,5,9,3,2,3,9,5,
  └─ Other asset items,8,5,13,40,47,25,30,52,36,48,42,59,
Total Assets,381,397,332,344,353,378,374,332,305,320,421,425,
