Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,168,168,337,316,316,316,281,281,281,281,281,281,
Reserves,2463,2653,2508,2025,2029,2090,1470,1489,1680,1965,2388,2865,
Borrowings,0,0,0,0,0,5,4,4,19,33,22,17,
  └─ Short term Borrowings,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,4.93,4.02,3.72,18.88,33.02,22.14,16.81,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,1356,1342,1551,2173,2416,2685,2687,2404,2408,2454,2574,2707,
  └─ Trade Payables,247,203,223,217,245,275,412,320,347,444,476,587,
  └─ Advance from Customers,49,24,37,30,117,108,111,110,97,58,75,,
  └─ Other liability items,1060,1116,1291,1925,2055,2302,2163,1973,1964,1952,2023,2120,
Total Liabilities,3988,4164,4396,4514,4761,5096,4441,4177,4388,4733,5265,5869,
Fixed Assets,272,242,272,257,248,274,263,263,279,298,295,338,
  └─ Land,19.15,17.87,17.87,17.87,17.87,12.91,12.78,12.64,12.51,12.37,12.24,,
  └─ Building,254.23,199.69,198.37,207.97,211.14,241.31,249.56,252.35,254.24,270.20,269.74,,
  └─ Plant Machinery,10.88,0.44,0.48,0.87,3.46,3.67,4.16,9.22,11.33,11.54,16.30,,
  └─ Equipments,0.00,17.52,17.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Computers,71.29,23.22,30.14,33.86,38.43,39.07,41.52,42.88,67.41,79.10,82.62,,
  └─ Furniture n fittings,37.31,0.00,0.00,18.35,20.09,21.58,23.40,30.32,33.43,37.34,38.05,,
  └─ Vehicles,0.22,0.04,0.04,0.04,0.04,2.49,1.60,0.83,0.15,2.49,4.09,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,
  └─ Other fixed assets,50.63,7.43,55.45,50.01,49.97,66.59,64.06,68.95,73.43,81.12,88.46,,
  └─ Gross Block,443.71,266.21,320.14,328.97,341.00,387.62,397.08,417.19,452.50,494.16,511.50,,
  └─ Accumulated Depreciation,171.46,23.88,48.01,71.67,93.14,113.75,134.03,154.50,173.61,196.58,216.72,,
CWIP,19,24,56,52,52,3,1,7,26,36,46,31,
Investments,138,75,533,242,315,461,1324,1088,1179,1380,1395,1606,
Other Assets,3559,3822,3535,3963,4146,4359,2853,2821,2905,3020,3530,3895,
  └─ Inventories,1,1,1,1,7,7,2,2,1,1,1,1,
  └─ Trade receivables,439,376,399,562,427,680,532,386,368,336,444,479,
    └─ Receivables over 6m,189,0,0,0,0,0,0,240,293,245,263,,191
    └─ Receivables under 6m,299,446,480,669,530,821,676,270,222,219,304,,204
    └─ Prov for Doubtful,-49,-70,-81,-107,-103,-141,-143,-124,-148,-129,-123,,-41
  └─ Cash Equivalents,2419,2661,2358,2537,2716,2778,1322,1383,1096,1219,1327,1364,
  └─ Loans n Advances,66,47,62,119,123,145,114,122,318,306,374,156,
  └─ Other asset items,635,736,716,743,874,750,883,927,1122,1158,1384,1895,
Total Assets,3988,4164,4396,4514,4761,5096,4441,4177,4388,4733,5265,5869,
