Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,3,3,3,3,3,5,6,6,7,7
Reserves,6,7,7,6,7,8,22,26,27,44,62
Borrowings,4,9,7,6,9,8,7,75,80,85,92
  └─ Long term Borrowings,3,2,2,3,5,0,0,0,0,0,82
  └─ Short term Borrowings,0,6,4,3,4,0,0,0,0,0,10
  └─ Other Borrowings,0,0,-0,0,0,8,7,75,80,85,
Other Liabilities,10,14,18,18,16,28,24,17,78,119,115
  └─ Non controlling int,0,0,0,0,0,0,0,1,0,2,1
  └─ Trade Payables,0,0,0,0,0,2,4,8,5,8,13
  └─ Advance from Customers,0,7,15,18,14,5,4,7,43,22,
  └─ Other liability items,10,7,3,0,2,21,15,1,30,87,102
Total Liabilities,24,32,34,34,35,48,58,125,190,255,277
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,
  └─ Equipments,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,
  └─ Computers,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.07,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.09,
  └─ Vehicles,0.30,0.30,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,
  └─ Gross Block,0.34,0.34,0.53,0.53,0.53,0.53,0.53,0.62,0.65,0.68,
  └─ Accumulated Depreciation,0.17,0.22,0.27,0.35,0.40,0.40,0.44,0.52,0.53,0.55,
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,19,24,22,21,22,6,9,5,6,6,6
Other Assets,4,8,12,14,13,41,49,120,184,249,271
  └─ Inventories,0,0,0,0,1,0,0,0,0,0,0
  └─ Trade receivables,0,0,0,0,0,0,2,2,3,1,13
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.79,
    └─ Receivables under 6m,0.00,0.00,0.00,0.00,0.00,0.00,1.66,2.50,1.77,0.00,
  └─ Cash Equivalents,0,0,0,0,0,1,1,6,4,3,6
  └─ Loans n Advances,0,0,0,0,0,0,1,4,0,0,8
  └─ Other asset items,4,8,12,13,12,40,45,107,177,245,245
Total Assets,24,32,34,34,35,48,58,125,190,255,277
