Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,34.61,34.61,34.61,34.61,34.61,34.61,34.61
Reserves,-3.10,-3.28,-1.07,-1.60,-0.41,-25.63,-25.61
Borrowings,0.02,0.01,0.37,0.46,0.25,0.11,0.04
  └─ Long term Borrowings,0.02,0.01,0.34,0.42,0.17,0.05,0.00
  └─ Short term Borrowings,0.00,0.00,0.00,0.03,0.08,0.06,0.04
  └─ Other Borrowings,0.00,0.00,0.03,0.01,0.00,0.00,0.00
Other Liabilities,0.18,0.34,0.32,0.18,0.21,0.10,0.06
  └─ Trade Payables,0.00,0.11,0.12,0.03,0.07,0.04,0.03
  └─ Other liability items,0.18,0.23,0.20,0.15,0.14,0.06,0.03
Total Liabilities,31.71,31.68,34.23,33.65,34.66,9.19,9.10
Fixed Assets,0.00,0.00,0.12,0.11,0.30,0.25,0.66
  └─ Land,0.00,0.00,0.00,0.00,0.00,0.00,0.35
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.00,0.10
  └─ Vehicles,0.00,0.00,0.12,0.12,0.35,0.35,0.35
  └─ Other fixed assets,0.00,0.00,0.00,0.01,0.00,0.00,0.00
  └─ Gross Block,0.00,0.00,0.12,0.13,0.35,0.35,0.80
  └─ Accumulated Depreciation,0.00,0.00,0.01,0.02,0.05,0.10,0.14
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.50,0.50,0.50,0.50,0.50,0.50,0.50
Other Assets,31.21,31.18,33.61,33.04,33.86,8.44,7.94
  └─ Trade receivables,23.41,22.98,24.86,24.11,25.23,0.00,0.00
  └─ Cash Equivalents,0.02,0.01,0.01,0.03,0.01,0.25,0.09
  └─ Loans n Advances,0.00,0.25,0.25,0.25,0.25,0.02,0.00
  └─ Other asset items,7.78,7.94,8.49,8.65,8.37,8.17,7.85
Total Assets,31.71,31.68,34.23,33.65,34.66,9.19,9.10
