Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2016
Equity Capital,11.16,11.16,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,
Reserves,161.06,167.22,53.65,53.50,54.89,55.58,55.70,56.33,56.15,47.12,
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.18,0.09,0.00,
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.08
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.18,0.09,,
Other Liabilities,2.38,5.08,0.92,0.83,0.65,1.35,1.16,9.29,1.06,3.77,
  └─ Trade Payables,0.00,0.00,0.00,0.00,0.00,0.59,0.33,0.29,0.12,1.39,0.00
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.11,0.08,,
  └─ Other liability items,2.38,5.08,0.92,0.83,0.65,0.68,0.68,8.89,0.86,2.38,1.91
Total Liabilities,174.60,183.46,63.61,63.37,64.58,65.97,66.17,74.84,66.34,59.93,
Fixed Assets,8.23,8.46,8.31,8.02,8.39,8.60,9.28,9.03,8.70,12.04,
  └─ Land,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,,
  └─ Building,5.39,5.89,5.89,5.89,6.56,7.05,7.74,7.89,7.89,,
  └─ Equipments,0.02,0.06,0.14,0.19,0.23,0.25,0.31,0.34,0.35,,
  └─ Computers,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.07,,
  └─ Furniture n fittings,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,
  └─ Vehicles,0.00,0.00,0.08,0.08,0.08,0.08,0.39,0.39,0.39,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00
  └─ Other fixed assets,0.31,0.31,0.30,0.30,0.30,0.30,-0.01,0.00,0.00,,
  └─ Gross Block,8.30,8.85,9.00,9.05,9.76,10.28,11.36,11.25,11.27,,
  └─ Accumulated Depreciation,0.07,0.39,0.69,1.03,1.37,1.69,2.07,2.22,2.56,,
CWIP,0.00,0.00,0.24,0.33,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.00,0.00,0.00,0.00,0.14,0.17,0.18,6.53,4.59,19.46,
Other Assets,166.37,175.00,55.06,55.02,56.05,57.20,56.71,59.28,53.05,28.43,
  └─ Inventories,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,13.63,9.13
  └─ Trade receivables,31.00,102.50,40.00,41.00,26.00,34.00,34.60,35.22,30.36,0.03,0.00
  └─ Cash Equivalents,102.15,26.96,1.51,0.31,16.09,10.14,9.76,10.69,6.58,2.06,96.82
  └─ Loans n Advances,2.59,5.27,0.02,3.95,4.21,2.93,2.67,3.19,2.86,9.17,57.48
  └─ Other asset items,21.50,31.14,4.40,0.63,0.62,1.00,0.55,1.05,4.12,3.54,2.11
Total Assets,174.60,183.46,63.61,63.37,64.58,65.97,66.17,74.84,66.34,59.93,
