Metric,Mar 2021,Mar 2022,Mar 2025,Mar 2026
Equity Capital,4.63,4.63,24.68,24.68
Reserves,-5.80,-4.08,68.67,69.22
Borrowings,2.75,2.88,0.40,-0.00
  └─ Short term Borrowings,2.75,2.88,0.40,0.00
Other Liabilities,0.43,0.56,2.10,3.08
  └─ Trade Payables,0.00,0.00,1.55,0.00
  └─ Other liability items,0.43,0.56,0.55,3.08
Total Liabilities,2.01,3.99,95.85,96.98
Fixed Assets,0.01,0.01,87.26,87.25
  └─ Equipments,0,0,0,
  └─ Computers,0,0,0,
  └─ Furniture n fittings,0,0,0,
  └─ Vehicles,0,0,0,
  └─ Intangible Assets,0,0,87,87
  └─ Gross Block,0,0,87,
  └─ Accumulated Depreciation,0,0,0,
CWIP,-0.00,-0.00,-0.00,-0.00
Investments,0.59,2.56,-0.00,-0.00
Other Assets,1.41,1.42,8.59,9.73
  └─ Trade receivables,0.83,0.83,3.79,4.62
    └─ Receivables over 6m,0.00,0.00,2.81,
    └─ Receivables under 6m,0.83,0.83,0.98,
  └─ Cash Equivalents,0.09,0.01,0.16,0.42
  └─ Loans n Advances,0.00,0.00,4.20,4.43
  └─ Other asset items,0.49,0.58,0.44,0.26
Total Assets,2.01,3.99,95.85,96.98
