Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,15.71,15.71,15.71,17.04,20.38,23.43,24.75
Reserves,60.52,60.91,61.23,64.52,76.53,82.97,85.51
Borrowings,0.87,1.03,1.25,1.61,1.90,1.15,3.96
  └─ Long term Borrowings,0.87,0.67,0.96,1.40,1.68,0.88,2.70
  └─ Short term Borrowings,0.00,0.00,0.00,0.22,0.22,0.26,1.26
  └─ Other Borrowings,,0.36,0.29,-0.01,0.00,0.01,
Other Liabilities,15.89,14.61,12.44,13.62,9.24,17.38,34.69
  └─ Trade Payables,7.06,5.66,5.81,8.43,4.28,8.98,19.77
  └─ Advance from Customers,,0.29,0.28,0.38,0.41,2.56,
  └─ Other liability items,8.83,8.66,6.35,4.81,4.55,5.84,14.92
Total Liabilities,92.99,92.26,90.63,96.79,108.05,124.93,148.91
Fixed Assets,21.25,19.87,18.53,16.85,15.69,14.38,15.02
  └─ Land,,0.28,0.28,0.28,0.28,0.28,
  └─ Building,,14.33,14.33,14.33,14.33,14.33,
  └─ Plant Machinery,,11.55,11.55,12.29,12.29,12.32,
  └─ Equipments,,1.29,1.29,0.43,0.44,0.45,
  └─ Computers,,1.03,1.05,1.11,1.17,1.21,
  └─ Furniture n fittings,,1.68,1.68,1.69,1.69,1.77,
  └─ Vehicles,,3.44,3.29,3.09,3.32,3.32,
  └─ Intangible Assets,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.02
  └─ Other fixed assets,,-0.00,0.02,0.07,0.08,0.06,
  └─ Gross Block,,33.60,33.49,33.29,33.60,33.74,
  └─ Accumulated Depreciation,,13.73,14.96,16.44,17.90,19.36,
CWIP,-0.00,0.07,-0.00,-0.00,-0.00,-0.00,-0.00
Investments,37.90,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Other Assets,33.84,72.32,72.10,79.94,92.36,110.55,133.89
  └─ Inventories,0,45,46,47,46,43,47
  └─ Trade receivables,21,12,13,12,10,13,17
    └─ Receivables over 6m,,11.07,10.11,8.20,9.67,9.66,
    └─ Receivables under 6m,,1.39,2.72,3.85,0.26,2.93,
    └─ Prov for Doubtful,,0.00,0.00,-0.06,-0.05,-0.06,
  └─ Cash Equivalents,3,3,3,1,3,4,2
  └─ Loans n Advances,6,6,6,16,29,46,3
  └─ Other asset items,4,6,4,4,5,6,66
Total Assets,92.99,92.26,90.63,96.79,108.05,124.93,148.91
