Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6.23,6.23,6.23,19.53,19.53,19.64,19.64,19.64,19.64,19.64,19.64,19.64,
Reserves,37.42,37.60,46.41,68.59,23.77,14.94,11.22,9.51,12.36,7.73,18.09,22.85,
Borrowings,0.90,1.17,0.96,47.49,2.47,2.29,5.65,11.07,21.60,4.93,3.01,1.01,
  └─ Long term Borrowings,0.05,0.24,0.18,0.13,0.08,0.81,0.00,0.00,0.00,0.00,0.00,1.01,
  └─ Short term Borrowings,0.84,0.87,0.73,47.30,2.39,1.48,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.01,0.06,0.05,0.06,0.00,0.00,5.65,11.07,21.60,4.93,3.01,,
Other Liabilities,6.25,14.43,9.19,9.63,10.84,10.84,12.64,12.76,11.19,1.72,1.86,1.77,
  └─ Non controlling int,2.99,3.53,2.90,2.80,2.76,3.05,3.22,3.70,4.12,0.02,0.04,0.04,
  └─ Trade Payables,2.10,9.11,3.63,4.56,6.38,6.63,8.38,7.41,5.49,1.06,0.95,0.83,
  └─ Advance from Customers,0.03,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,1.13,1.75,2.63,2.27,1.70,1.16,1.04,1.65,1.58,0.64,0.87,0.90,
Total Liabilities,50.80,59.43,62.79,145.24,56.61,47.71,49.15,52.98,64.79,34.02,42.60,45.27,
Fixed Assets,5.14,6.90,10.51,12.26,12.16,11.59,10.78,10.15,11.88,0.01,0.01,0.01,
  └─ Land,0.44,0.44,0.44,1.73,1.73,1.73,1.73,1.73,1.73,0.01,0.01,,
  └─ Building,1.09,1.31,1.83,2.05,0.10,0.07,0.07,0.07,0.07,0.00,0.00,,
  └─ Plant Machinery,4.17,5.83,8.00,8.77,8.85,6.44,6.48,6.51,8.86,0.00,0.00,,
  └─ Equipments,0.23,0.26,0.40,0.57,2.85,2.49,2.50,2.60,2.66,0.14,0.14,,
  └─ Computers,0.09,0.10,0.11,0.14,0.15,0.11,0.11,0.12,0.12,0.08,0.08,,
  └─ Furniture n fittings,0.14,0.19,0.24,0.33,0.40,0.38,0.44,0.45,0.53,0.02,0.02,,
  └─ Vehicles,0.78,1.06,1.06,1.06,1.06,0.79,0.81,0.82,0.99,0.52,0.52,,
  └─ Intangible Assets,0.35,0.35,1.67,1.67,1.67,1.67,1.67,1.67,1.67,0.00,0.00,0.00,
  └─ Other fixed assets,0.35,0.34,0.36,0.00,0.47,0.48,0.01,0.00,0.01,0.00,0.00,,
  └─ Gross Block,7.64,9.88,14.11,16.32,17.28,14.16,13.82,13.97,16.64,0.77,0.77,,
  └─ Accumulated Depreciation,2.50,2.98,3.60,4.07,5.12,2.57,3.04,3.82,4.77,0.76,0.76,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.85,2.19,2.35,8.74,0.80,1.27,1.29,
Investments,24.46,26.29,41.77,35.28,20.18,7.78,6.33,6.33,6.50,13.89,15.82,15.71,
Other Assets,21.20,26.24,10.51,97.70,24.27,27.49,29.85,34.15,37.67,19.32,25.50,28.26,
  └─ Inventories,2.59,13.76,1.25,82.62,4.09,6.27,7.49,8.62,9.01,0.92,1.04,1.23,
  └─ Trade receivables,3.32,3.15,3.62,4.58,11.03,7.74,10.41,13.38,11.85,3.99,4.28,4.15,
    └─ Receivables over 6m,0.28,0.20,0.53,0.20,0.00,0.00,0.00,0.00,4.22,2.29,2.29,,0.06
    └─ Receivables under 6m,3.04,2.95,3.10,4.38,11.03,7.74,10.41,13.38,7.64,1.70,2.00,,2.48
  └─ Cash Equivalents,2.52,2.91,3.90,2.09,0.61,0.81,0.71,0.58,0.43,0.34,3.75,0.09,
  └─ Loans n Advances,10.48,0.09,0.12,0.07,0.11,0.23,0.34,0.01,0.04,0.05,0.04,14.35,
  └─ Other asset items,2.29,6.33,1.62,8.34,8.43,12.44,10.90,11.56,16.34,14.02,16.39,8.44,
Total Assets,50.80,59.43,62.79,145.24,56.61,47.71,49.15,52.98,64.79,34.02,42.60,45.27,
