Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,13,13,13,1,1,1,13,13,13,13
Reserves,-282,-328,-314,-31,-32,-36,81,97,109,120
Borrowings,344,368,336,59,49,53,50,49,46,42
  └─ Long term Borrowings,,,,,,,48.89,48.79,37.69,33.88
  └─ Short term Borrowings,,,,,,,0.29,0.10,7.47,7.19
  └─ Lease Liabilities,,,,,,,0.48,0.23,0.41,0.88
  └─ Preference Capital,0.00,0.00,0.00,0.00,0.00,0.00,48.64,48.64,37.64,0.00
  └─ Other Borrowings,344.39,367.97,335.74,58.75,48.78,52.69,-48.66,-48.63,-37.64,
Other Liabilities,18,20,18,18,20,11,46,37,37,44
  └─ Trade Payables,2.07,4.34,4.29,5.62,6.10,0.15,36.64,29.69,26.61,31.09
  └─ Advance from Customers,1.80,2.24,3.20,2.04,3.38,1.90,0.13,0.11,1.30,
  └─ Other liability items,14.22,13.20,10.46,10.23,10.39,9.19,9.03,7.04,9.43,12.89
Total Liabilities,94,74,53,47,38,29,190,196,206,220
Fixed Assets,68,52,31,27,23,20,21,23,22,22
  └─ Land,0.27,0.27,0.12,0.12,0.12,0.12,0.34,0.34,0.34,
  └─ Building,58.82,37.96,25.65,25.65,25.65,25.65,12.16,12.09,12.09,
  └─ Plant Machinery,119.90,102.56,72.27,72.27,72.27,72.09,15.65,13.40,13.81,
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.00,7.46,6.02,6.46,
  └─ Computers,1.88,1.89,0.31,0.31,0.31,0.31,6.43,4.28,4.37,
  └─ Furniture n fittings,3.88,2.27,0.85,0.85,0.84,0.77,1.97,1.19,1.32,
  └─ Vehicles,0.40,0.40,0.39,0.39,0.29,0.15,4.97,5.76,5.56,
  └─ Intangible Assets,0.96,0.96,0.96,0.96,0.96,0.96,2.07,2.07,2.07,2.12
  └─ Other fixed assets,4.47,3.80,1.67,1.67,1.67,1.68,1.12,0.63,0.87,
  └─ Gross Block,190.58,150.11,102.22,102.22,102.11,101.73,52.17,45.78,46.89,
  └─ Accumulated Depreciation,122.79,97.95,70.86,74.86,78.77,82.15,31.14,23.11,24.92,
CWIP,0,0,0,0,0,0,0,0,1,5
Investments,4,3,2,2,2,5,21,26,26,11
Other Assets,22,19,19,17,12,5,148,148,157,181
  └─ Inventories,10,8,5,7,2,1,59,60,75,91
  └─ Trade receivables,4,4,7,4,4,0,46,48,47,65
  └─ Cash Equivalents,3,1,1,1,3,1,19,20,18,14
  └─ Loans n Advances,0,0,0,0,0,0,3,4,3,1
  └─ Other asset items,6,5,5,4,3,3,21,17,15,10
Total Assets,94,74,53,47,38,29,190,196,206,220
