Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,2,2,2,2,2,100,115
Reserves,208,234,249,276,296,271,463
Borrowings,168,152,131,121,78,35,7
  └─ Long term Borrowings,110.54,107.65,69.22,63.53,48.81,0.00,0.00
  └─ Short term Borrowings,57.80,44.01,61.79,54.56,27.91,26.59,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,2.43,1.62,8.54,6.58
  └─ Other Borrowings,0.00,0.01,0.00,0.00,0.02,0.00,
Other Liabilities,38,28,34,38,45,64,93
  └─ Trade Payables,6,3,5,5,10,10,19
  └─ Other liability items,32,25,29,33,35,54,74
Total Liabilities,416,415,416,436,421,470,678
Fixed Assets,346,315,330,349,336,135,176
  └─ Land,2,119,119,127,128,0,
  └─ Building,26,25,25,142,143,13,
  └─ Plant Machinery,3,2,2,2,2,1,
  └─ Equipments,6,4,5,5,5,2,
  └─ Computers,27,5,8,10,12,12,
  └─ Furniture n fittings,2,1,1,1,1,1,
  └─ Vehicles,0,1,1,2,2,2,
  └─ Intangible Assets,147,0,0,6,0,12,113
  └─ Other fixed assets,223,253,290,208,221,220,
  └─ Gross Block,437,411,450,503,514,264,
  └─ Accumulated Depreciation,91,96,120,155,178,129,
CWIP,11,37,13,0,0,0,0
Investments,0,0,0,0,0,0,0
Other Assets,58,64,73,88,85,336,502
  └─ Trade receivables,31,37,36,46,47,51,46
  └─ Cash Equivalents,5,7,11,17,5,253,146
  └─ Loans n Advances,2,3,4,5,9,14,240
  └─ Other asset items,20,17,22,21,25,18,70
Total Assets,416,415,416,436,421,470,678
