Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,81,108,110,110,110,110,110,124,124,124,124,237,
Reserves,1439,3470,3355,2832,2682,2587,2262,2135,4300,4351,4097,3574,
Borrowings,7285,6914,7010,6796,6026,5493,5409,4817,4303,3840,3575,3545,
  └─ Long term Borrowings,7111,6220,5460,5892,5382,5140,4802,4244,3851,3553,3561,3158,
  └─ Short term Borrowings,147,3,246,161,4,6,600,568,450,287,13,387,
  └─ Lease Liabilities,0,0,0,0,0,0,7,5,2,0,0,0,
  └─ Preference Capital,0,0,0,0,0,0,0,0,11,12,13,0,
  └─ Other Borrowings,26,691,1305,742,640,347,0,0,-11,-12,-13,,
Other Liabilities,3001,3095,3861,4312,4987,5358,5354,5974,7212,7591,7488,6948,
  └─ Non controlling int,0,0,0,-0,-0,-0,-0,-0,10,10,9,1,
  └─ Trade Payables,2792,2197,2787,3375,4166,4444,4462,4095,4556,3595,3545,3197,
  └─ Other liability items,210,898,1074,937,822,913,892,1879,2645,3986,3933,3749,
Total Liabilities,11806,13588,14337,14049,13806,13548,13136,13050,15939,15906,15284,14304,
Fixed Assets,4944,7974,7736,7543,7397,7194,6993,6805,7800,7582,7326,7136,
  └─ Land,447.71,3715.61,3715.35,3715.35,3713.57,3713.57,3713.57,3713.57,4779.98,4780.97,4780.87,,
  └─ Building,1273.00,1273.01,1275.23,1276.09,1277.96,1277.95,1277.94,1276.69,1305.27,1303.63,1303.78,,
  └─ Plant Machinery,5387.55,5388.47,5389.84,5393.09,5457.45,5456.90,5475.17,5497.56,5636.95,5636.11,5580.53,,
  └─ Furniture n fittings,45.59,46.85,46.21,46.86,47.08,47.67,47.76,48.95,50.58,50.20,45.89,,
  └─ Vehicles,147.97,147.41,145.31,139.16,137.61,137.05,128.95,127.88,127.75,127.09,126.90,,
  └─ Intangible Assets,85.90,85.90,0.00,85.90,78.27,0.00,0.00,78.27,0.00,78.27,78.27,0.08,
  └─ Other fixed assets,0.02,0.02,0.00,0.02,0.02,12.10,12.10,12.12,12.10,3.23,0.13,,
  └─ Gross Block,7387.74,10657.27,10571.94,10656.47,10711.96,10645.24,10655.49,10755.04,11912.63,11979.50,11916.37,,
  └─ Accumulated Depreciation,2443.33,2683.24,2835.96,3113.43,3315.13,3451.18,3662.03,3950.11,4112.28,4397.81,4590.80,,
CWIP,18,29,46,75,26,53,35,8,5,8,13,41,
Investments,2451,1302,1278,1225,1191,1136,1085,1918,4480,4596,4269,3569,
Other Assets,4393,4283,5277,5206,5192,5165,5022,4318,3654,3720,3677,3557,
  └─ Inventories,2179,1924,3010,2848,2765,2711,2541,2746,2613,2721,2680,2425,
  └─ Trade receivables,163,287,150,169,197,169,213,214,141,156,108,99,
    └─ Receivables over 6m,25,0,0,0,0,0,0,17,15,42,25,,44
    └─ Receivables under 6m,152,313,160,190,208,182,226,214,138,131,101,,181
    └─ Prov for Doubtful,-14,-26,-10,-21,-12,-13,-12,-17,-13,-17,-18,,-10
  └─ Cash Equivalents,89,130,85,64,67,115,74,52,23,52,74,88,
  └─ Loans n Advances,77,-2,1066,1122,1195,1193,1111,466,28,13,9,7,
  └─ Other asset items,1884,1944,966,1003,968,977,1083,840,849,778,808,939,
Total Assets,11806,13588,14337,14049,13806,13548,13136,13050,15939,15906,15284,14304,
