Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2007
Equity Capital,6,12,12,12,24,24,24,24,24,24,48,48,
Reserves,81,83,92,351,403,431,463,535,649,765,843,929,
Borrowings,104,111,114,385,688,566,532,685,756,931,1185,1074,
  └─ Long term Borrowings,,,,168,396,335,0,350,332,387,604,596,
  └─ Short term Borrowings,,,,176,234,157,0,335,424,544,581,478,
  └─ Other Borrowings,104,111,114,41,57,74,532,0,0,0,0,,
Other Liabilities,29,18,24,90,103,113,230,170,232,249,272,473,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,14,5,13,66,58,79,101,110,167,160,173,226,
  └─ Other liability items,15,12,11,24,45,34,129,60,64,89,99,247,
Total Liabilities,220,224,242,838,1218,1134,1250,1414,1661,1969,2349,2524,
Fixed Assets,101,113,130,406,651,712,675,708,804,914,964,1101,
  └─ Land,12.63,15.68,16.00,38.81,64.41,63.74,64.73,71.51,79.70,83.12,83.14,,
  └─ Building,24.09,25.61,27.89,105.25,126.70,147.73,155.99,162.11,169.98,184.32,192.30,,
  └─ Plant Machinery,159.77,181.69,206.48,659.09,912.44,1008.35,1060.44,1137.14,1291.80,1461.98,1595.58,,
  └─ Equipments,1.45,1.55,1.59,16.20,18.01,19.18,19.91,20.51,21.85,22.95,24.17,,
  └─ Computers,4.27,5.63,6.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,7.92,8.27,8.27,2.56,2.59,2.78,3.03,3.35,3.42,5.37,5.49,,
  └─ Vehicles,2.19,2.39,2.27,6.98,7.94,8.31,8.85,9.92,11.77,11.81,12.34,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,2.66,2.66,2.66,2.66,2.66,2.66,0.00,
  └─ Other fixed assets,0.00,0.00,0.00,-0.02,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,,
  └─ Gross Block,212.32,240.82,268.61,828.87,1132.09,1252.74,1315.61,1407.20,1581.18,1772.21,1915.68,,
  └─ Accumulated Depreciation,111.67,128.06,138.65,423.02,480.91,540.36,640.18,699.03,776.97,858.04,951.22,,
CWIP,22,25,22,27,39,13,17,36,63,124,383,337,
Investments,0,0,0,3,3,3,3,22,22,23,4,10,
Other Assets,97,86,90,402,524,406,553,647,772,908,997,1077,
  └─ Inventories,43,41,31,127,195,136,179,204,306,345,342,334,
  └─ Trade receivables,18,17,29,63,90,21,116,157,197,276,352,457,
    └─ Receivables over 6m,0,0,0,63,90,21,116,157,197,276,352,,0
    └─ Receivables under 6m,18,16,29,0,0,0,0,0,0,0,0,,16
  └─ Cash Equivalents,1,1,6,164,172,176,188,227,219,210,218,225,
  └─ Loans n Advances,6,5,3,2,3,3,29,31,10,21,29,60,
  └─ Other asset items,30,23,21,46,64,70,42,29,40,56,57,0,
Total Assets,220,224,242,838,1218,1134,1250,1414,1661,1969,2349,2524,
