Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6640,6045,5581,5158,4708,4228,6640,6640
Reserves,-95,-765,-1853,-1983,-2035,-1706,-5250,-6145
Borrowings,10383,10472,10468,6473,6475,6479,6604,6602
  └─ Long term Borrowings,6338,6427,0,6446,7,6460,6474,5461
  └─ Short term Borrowings,0,0,0,0,6446,0,130,1127
  └─ Lease Liabilities,0,0,0,27,22,20,0,14
  └─ Preference Capital,4045,4045,4006,6,7,8,0,0
  └─ Other Borrowings,0,6427,6462,-6,-7,-8,,
Other Liabilities,477,1263,2171,6137,5770,5682,5666,5834
  └─ Non controlling int,0,0,0,4045,4045,4045,4045,4045
  └─ Trade Payables,130,494,547,97,136,164,108,75
  └─ Other liability items,348,768,1624,1995,1589,1473,1512,1714
Total Liabilities,17405,17014,16367,15784,14919,14684,13660,12932
Fixed Assets,16881,16082,15297,14456,13583,12709,11773,10884
  └─ Land,95,95,96,96,96,96,,
  └─ Building,195,195,233,233,233,237,,
  └─ Plant Machinery,14494,14529,14540,14547,14606,14640,,
  └─ Equipments,0,1,6,19,24,25,,
  └─ Furniture n fittings,1,1,3,3,3,3,,
  └─ Vehicles,0,0,0,0,0,0,,
  └─ Intangible Assets,40,40,40,40,40,40,1449,1342
  └─ Other fixed assets,2076,2076,2086,2088,2104,2107,,
  └─ Gross Block,16902,16938,17004,17027,17107,17148,,
  └─ Accumulated Depreciation,21,856,1707,2571,3524,4440,,
CWIP,9,13,27,72,37,50,42,28
Investments,2,303,441,595,20,415,230,366
Other Assets,513,616,601,661,1279,1510,1615,1654
  └─ Inventories,107,115,106,137,237,208,250,246
  └─ Trade receivables,144,112,122,113,146,198,182,153
    └─ Receivables over 6m,0,0,0,15,15,15,,
    └─ Receivables under 6m,144,127,137,113,146,198,,
    └─ Prov for Doubtful,0,-15,-15,-15,-15,-15,,
  └─ Cash Equivalents,158,17,192,35,592,767,810,886
  └─ Loans n Advances,19,8,12,14,18,18,9,8
  └─ Other asset items,84,363,170,363,286,319,363,361
Total Assets,17405,17014,16367,15784,14919,14684,13660,12932
