Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,155,155,155,155,155,155,155,155,155,147,147,147
Reserves,2364,3168,3700,4362,4909,5144,5913,7835,8950,8162,8429,8968
Borrowings,3844,3101,1959,303,208,860,4,2,2,3,106,6
  └─ Long term Borrowings,1526.85,1033.32,533.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,1647.57,1425.53,1073.31,229.56,207.93,858.64,2.16,0.07,0.01,0.56,99.16,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,1.85,1.90,1.70,1.97,2.17,6.44,6.00
  └─ Other Borrowings,669.27,642.50,352.20,73.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,2164,2130,2142,2411,2337,2261,2321,2764,2613,2405,2366,2238
  └─ Trade Payables,296,262,340,426,395,513,399,648,578,522,495,454
  └─ Advance from Customers,35,29,20,0,0,0,0,0,0,0,0,
  └─ Other liability items,1833,1839,1782,1985,1942,1748,1922,2116,2035,1883,1871,1784
Total Liabilities,8527,8555,7956,7231,7609,8421,8394,10755,11720,10717,11047,11359
Fixed Assets,4468,4367,4442,4161,3959,3810,3720,3578,3381,3238,3094,2881
  └─ Land,333.45,333.45,325.72,325.72,351.57,351.64,351.82,351.80,325.87,332.95,336.67,
  └─ Building,620.10,604.13,611.75,614.54,621.41,630.03,643.15,651.49,632.27,645.07,638.60,
  └─ Plant Machinery,6496.54,6653.63,6661.65,6592.98,6608.43,6701.54,6832.37,6956.16,7020.25,7108.48,7188.88,
  └─ Equipments,10.77,11.24,11.57,12.19,12.82,13.25,21.46,21.29,21.61,12.02,12.60,
  └─ Furniture n fittings,29.41,30.63,31.96,32.68,33.17,33.66,34.93,32.53,37.19,34.70,36.96,
  └─ Railway sidings,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,6.97,30.81,36.15,
  └─ Vehicles,5.65,5.96,6.80,7.79,7.15,7.51,6.63,7.10,7.27,8.50,13.19,
  └─ Intangible Assets,51.16,34.27,34.27,34.27,34.27,34.27,34.29,34.29,34.29,34.29,34.29,37.00
  └─ Other fixed assets,18.84,21.51,48.60,51.63,51.63,52.19,50.98,53.80,80.30,82.15,129.59,
  └─ Gross Block,7569.69,7698.59,7736.09,7675.57,7724.22,7827.86,7979.40,8112.23,8166.02,8288.97,8426.93,
  └─ Accumulated Depreciation,3101.58,3331.94,3293.87,3514.45,3765.31,4017.40,4259.05,4533.99,4784.67,5051.37,5333.43,
CWIP,13,9,14,14,25,82,161,138,187,289,382,900
Investments,184,775,816,785,799,673,938,1313,3205,3030,2304,1692
Other Assets,3861,3404,2683,2271,2826,3856,3575,5727,4946,4160,5268,5886
  └─ Inventories,750,701,662,681,829,935,822,998,1148,1164,1301,1018
  └─ Trade receivables,1355,1485,1112,1120,1240,1413,510,625,367,626,423,641
  └─ Cash Equivalents,16,10,13,16,235,189,1451,1182,1994,1529,2308,1109
  └─ Loans n Advances,63,202,131,103,68,853,109,97,110,419,608,2623
  └─ Other asset items,1678,1006,767,352,454,465,683,2824,1328,422,627,495
Total Assets,8527,8555,7956,7231,7609,8421,8394,10755,11720,10717,11047,11359
