Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,
Reserves,368,439,536,636,731,797,918,1027,1104,1307,1467,1686,
Borrowings,0,13,4,0,0,0,5,14,16,5,6,4,
  └─ Long term Borrowings,0.00,12.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,0.00,0.12,0.00,0.08,0.00,0.00,0.22,10.00,10.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,4.36,4.46,6.34,4.81,5.96,4.39,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,,
Other Liabilities,39,44,45,46,49,57,47,48,58,68,82,126,
  └─ Trade Payables,0,1,0,0,0,0,1,1,0,1,1,0,
  └─ Other liability items,38,44,45,45,48,57,46,47,58,67,81,125,
Total Liabilities,413,501,590,687,785,861,975,1095,1184,1385,1561,1822,
Fixed Assets,143,141,205,201,221,238,253,250,236,254,276,238,
  └─ Land,114.62,114.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,13.03,13.03,0.00,0.00,0.00,0.00,6.62,7.52,8.75,7.16,9.79,,
  └─ Plant Machinery,26.60,27.22,10.35,10.09,12.22,12.34,13.98,14.27,14.44,14.73,16.44,,
  └─ Equipments,1.07,1.11,0.43,0.53,0.64,0.74,0.86,0.98,1.07,1.09,1.03,,
  └─ Computers,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.02,0.04,0.04,0.21,,
  └─ Furniture n fittings,4.73,4.73,3.12,3.13,3.13,3.93,5.63,6.17,6.36,7.33,7.45,,
  └─ Vehicles,1.83,1.83,0.76,0.81,1.00,1.26,1.36,1.36,2.92,4.80,4.89,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,0.19,0.21,193.69,193.70,214.60,235.73,244.91,245.21,230.65,250.91,272.68,,
  └─ Gross Block,162.07,162.75,208.35,208.27,231.60,254.02,273.38,275.53,264.23,286.06,312.49,,
  └─ Accumulated Depreciation,18.83,21.39,3.72,6.79,10.25,15.58,20.55,25.28,28.19,31.85,36.89,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,154,252,271,356,435,494,608,701,832,990,1131,1449,
Other Assets,115,108,115,130,129,128,114,144,116,141,154,136,
  └─ Inventories,6,7,8,7,7,8,5,4,4,8,13,12,
  └─ Trade receivables,4,7,9,8,7,9,11,12,7,8,7,8,
    └─ Receivables over 6m,0.48,0.18,0.00,0.00,0.00,0.00,5.82,1.23,1.98,1.80,2.43,,0.59
    └─ Receivables under 6m,3.79,6.51,8.86,7.51,6.58,8.80,5.57,10.86,4.90,6.19,5.49,,5.16
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.31,-0.51,,0.00
  └─ Cash Equivalents,3,4,6,6,1,3,7,16,30,6,8,5,
  └─ Loans n Advances,0,3,3,-3,-3,-2,-3,0,-5,67,68,61,
  └─ Other asset items,101,86,89,112,117,111,93,111,80,52,58,49,
Total Assets,413,501,590,687,785,861,975,1095,1184,1385,1561,1822,
