Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Equity Capital,8,15,15,15,15,36,123
Reserves,0,-1,-1,-2,-2,42,-1
Borrowings,1,0,0,0,0,8,10
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,7.94,9.74
  └─ Other Borrowings,1.46,0.00,0.00,0.00,0.00,,
Other Liabilities,0,0,0,0,0,1,6
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,3.50
  └─ Trade Payables,0.00,0.00,0.05,0.05,0.00,0.34,2.10
  └─ Advance from Customers,0.00,0.26,0.23,0.23,0.23,,
  └─ Other liability items,0.03,0.17,0.03,0.04,0.22,0.26,0.90
Total Liabilities,10,14,14,13,13,86,138
Fixed Assets,0,1,1,1,1,0,0
  └─ Land,0.30,0.43,0.43,0.43,0.43,,
  └─ Building,0.00,0.12,0.12,0.12,0.12,,
  └─ Plant Machinery,0.00,0.11,0.11,0.11,0.11,,
  └─ Equipments,0.01,0.01,0.01,0.01,0.01,,
  └─ Computers,0.03,0.04,0.04,0.05,0.05,,
  └─ Vehicles,0.05,0.05,0.05,0.05,0.05,,
  └─ Intangible Assets,0.01,0.01,0.01,0.01,0.01,0.00,0.00
  └─ Other fixed assets,0.01,0.04,0.04,0.04,0.06,,
  └─ Gross Block,0.41,0.81,0.81,0.82,0.84,,
  └─ Accumulated Depreciation,0.01,0.05,0.09,0.12,0.16,,
CWIP,0,0,0,0,0,0,0
Investments,4,4,4,3,5,28,1
Other Assets,5,9,9,9,8,58,137
  └─ Inventories,0,0,0,0,0,0,13
  └─ Trade receivables,0,0,0,1,0,3,39
  └─ Cash Equivalents,0,0,0,0,0,0,1
  └─ Loans n Advances,0,6,4,7,2,50,65
  └─ Other asset items,4,3,5,1,6,5,19
Total Assets,10,14,14,13,13,86,138
