Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2013
Equity Capital,19.52,8.21,8.21,9.73,9.73,9.73,9.73,9.73,12.23,12.23,12.23,12.23,
Reserves,70.14,33.00,22.00,32.97,21.79,17.25,19.57,26.08,47.53,44.05,36.18,30.86,
Borrowings,0.00,0.00,0.00,0.34,0.00,14.02,30.11,33.55,60.46,66.21,58.32,62.48,
  └─ Short term Borrowings,0,0,0,0,0,12,28,31,55,63,56,61,
  └─ Lease Liabilities,0,0,0,0,0,2,2,2,6,3,2,2,
Other Liabilities,5.04,12.25,7.00,9.37,4.75,7.18,8.08,6.25,9.97,6.73,8.82,8.50,
  └─ Non controlling int,2.60,0.85,0.13,1.32,1.52,1.55,2.46,2.51,2.10,0.43,-2.18,-4.36,
  └─ Trade Payables,0.75,2.28,3.18,2.97,0.62,2.75,1.81,0.56,0.22,0.02,0.00,0.57,
  └─ Other liability items,1.69,9.12,3.69,5.08,2.61,2.88,3.81,3.18,7.65,6.28,11.00,12.29,
Total Liabilities,94.70,53.46,37.21,52.41,36.27,48.18,67.49,75.61,130.19,129.22,115.55,114.07,
Fixed Assets,3.34,4.92,5.72,3.56,0.76,2.28,2.56,2.35,6.92,4.08,3.30,2.36,
  └─ Building,0.00,0.10,0.22,0.19,0.18,2.39,2.83,2.06,5.66,3.10,2.67,,
  └─ Equipments,0.19,0.27,0.31,0.22,0.22,0.25,0.27,0.30,0.50,0.59,0.59,,
  └─ Computers,0.82,1.35,1.58,1.43,1.49,1.54,1.60,1.66,0.89,0.93,0.97,,
  └─ Furniture n fittings,0.83,1.17,1.41,1.09,1.05,1.02,1.07,1.17,1.75,1.92,1.93,,
  └─ Vehicles,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,
  └─ Intangible Assets,2.16,3.25,4.18,2.29,2.29,2.29,2.29,0.00,0.00,0.00,0.00,0.12,
  └─ Other fixed assets,-0.01,0.00,0.00,-0.02,-0.01,-0.01,-0.01,0.01,0.78,0.77,0.78,,
  └─ Gross Block,4.00,6.15,7.71,5.21,5.23,7.49,8.06,5.21,9.59,7.32,6.95,,
  └─ Accumulated Depreciation,0.66,1.23,1.99,1.64,4.47,5.21,5.50,2.86,2.67,3.25,3.65,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,79.77,34.09,20.33,7.53,0.11,0.29,0.23,0.00,0.00,0.00,0.00,0.00,
Other Assets,11.59,14.45,11.16,41.32,35.40,45.61,64.70,73.26,123.27,125.14,112.25,111.71,
  └─ Inventories,5,6,4,6,4,12,15,22,30,33,26,28,
  └─ Trade receivables,0,0,0,0,1,6,17,14,30,27,22,17,
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.22,2.96,2.35,,2.57
    └─ Receivables under 6m,0.00,0.00,0.00,0.00,1.48,5.50,17.15,11.80,29.33,24.05,19.17,,18.40
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-1.75
  └─ Cash Equivalents,2,3,2,28,23,19,18,24,48,52,56,59,
  └─ Loans n Advances,0,1,1,2,0,0,0,7,7,4,3,0,
  └─ Other asset items,4,5,5,5,7,10,14,7,8,9,7,7,
Total Assets,94.70,53.46,37.21,52.41,36.27,48.18,67.49,75.61,130.19,129.22,115.55,114.07,
