Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,15,15,15,15,15,15,16,16,16,16
Reserves,-5,13,22,24,25,30,43,51,64,76,85
Borrowings,104,66,63,28,18,18,17,22,22,54,75
  └─ Long term Borrowings,0,0,3,3,3,3,0,0,0,0,64
  └─ Short term Borrowings,75,65,63,25,15,10,0,0,0,0,0
  └─ Lease Liabilities,0,0,0,0,0,5,0,0,0,0,10
  └─ Preference Capital,29,0,0,0,0,0,0,0,0,0,0
  └─ Other Borrowings,0,0,-2,0,0,0,17,22,22,54,
Other Liabilities,54,77,65,77,87,133,136,79,155,236,116
  └─ Trade Payables,50,71,55,51,51,91,98,57,125,207,97
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,0,
  └─ Other liability items,4,6,10,27,36,42,39,21,29,28,19
Total Liabilities,158,171,165,144,145,196,211,167,256,383,293
Fixed Assets,5,5,5,6,6,15,15,24,22,19,24
  └─ Building,1.86,0.90,0.90,0.90,2.00,6.27,7.10,16.33,17.66,17.29,
  └─ Equipments,6.78,0.77,1.01,1.10,1.12,1.11,1.15,3.03,1.64,1.22,
  └─ Computers,6.79,0.81,1.08,1.18,1.28,1.41,1.69,1.49,2.40,3.98,
  └─ Furniture n fittings,4.07,0.46,0.62,0.79,0.80,0.80,0.80,3.53,1.42,0.64,
  └─ Vehicles,1.74,0.86,1.00,2.20,2.20,2.20,2.47,0.00,2.96,3.77,
  └─ Intangible Assets,1.71,1.26,1.26,1.26,1.26,6.52,6.52,6.52,6.52,6.64,5.66
  └─ Other fixed assets,4.59,0.56,0.83,1.31,1.57,1.79,2.06,2.42,2.61,1.20,
  └─ Gross Block,27.54,5.62,6.70,8.74,10.23,20.10,21.79,33.32,35.21,34.74,
  └─ Accumulated Depreciation,22.53,1.06,2.02,2.90,4.05,4.92,6.95,9.68,13.14,15.31,
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,2,2,3,5,7,4,5,6,5,13,14
Other Assets,151,164,157,133,132,177,192,137,229,351,255
  └─ Inventories,1,0,0,0,0,0,0,0,0,0,0
  └─ Trade receivables,106,59,67,51,24,18,21,20,17,14,16
    └─ Receivables over 6m,106.25,64.47,0.00,0.00,0.00,0.00,5.79,2.72,5.73,4.86,
    └─ Receivables under 6m,0.00,0.00,70.88,55.51,28.22,21.88,18.35,20.31,13.99,12.42,
    └─ Prov for Doubtful,0.00,-5.63,-4.15,-4.16,-4.70,-3.55,-2.81,-2.92,-3.11,-3.16,
  └─ Cash Equivalents,20,32,49,53,49,97,125,57,110,153,138
  └─ Loans n Advances,5,7,2,3,3,2,2,2,2,2,52
  └─ Other asset items,19,66,40,26,57,59,43,58,100,182,48
Total Assets,158,171,165,144,145,196,211,167,256,383,293
