Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,80,80,80,80,80,80,80,80,80,80,80,80,
Reserves,4426,5465,6539,7224,7241,6782,9160,11693,11960,12647,12059,12187,
Borrowings,744,1288,805,1093,1069,1559,37,6,2,5,2,27,
  └─ Long term Borrowings,191.95,106.13,51.87,200.00,146.67,93.33,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,510.68,1084.22,701.50,840.90,868.69,1412.41,35.01,2.82,0.00,2.50,0.00,25.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,1.76,2.67,2.39,2.60,1.76,1.66,
  └─ Other Borrowings,41.72,97.29,51.87,52.03,53.33,53.34,0.00,0.01,0.00,0.01,0.00,,
Other Liabilities,1250,1558,1666,1918,2074,1702,1887,2347,1867,2319,2229,2096,
  └─ Non controlling int,0,0,0,1,1,1,2,2,2,1,11,11,
  └─ Trade Payables,353,564,604,831,1039,436,529,802,639,799,675,689,
  └─ Advance from Customers,18,16,12,12,16,17,32,16,19,15,16,,
  └─ Other liability items,879,978,1050,1074,1019,1248,1324,1528,1208,1504,1527,1396,
Total Liabilities,6500,8390,9091,10315,10464,10123,11164,14125,13909,15051,14369,14390,
Fixed Assets,1958,1656,2022,2108,2821,2902,2804,2680,2580,2549,2504,3331,
  └─ Land,330.18,12.56,12.56,12.56,12.56,48.84,58.40,62.15,79.59,83.69,98.87,,
  └─ Building,132.57,82.32,177.00,180.68,195.20,211.23,219.97,223.53,235.76,244.51,254.66,,
  └─ Plant Machinery,4155.86,1608.20,1925.03,2106.35,2801.58,3014.83,3056.79,3028.88,3049.58,3157.63,3250.51,,
  └─ Equipments,27.12,10.43,12.75,12.92,24.01,24.94,26.95,30.37,32.62,34.13,34.92,,
  └─ Computers,20.16,4.19,4.51,3.47,5.85,6.29,8.60,8.96,14.14,14.30,14.45,,
  └─ Furniture n fittings,45.22,18.05,54.47,69.90,182.75,140.86,143.17,146.56,162.35,171.54,184.33,,
  └─ Railway sidings,15.98,2.88,21.22,21.22,21.22,22.08,22.08,22.08,22.08,22.08,22.08,,
  └─ Vehicles,4.52,2.00,2.00,2.30,3.06,2.60,2.65,3.27,2.94,2.36,2.13,,
  └─ Intangible Assets,0.11,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.24,
  └─ Other fixed assets,17.49,12.44,12.77,12.76,13.12,13.32,14.46,14.41,14.45,15.82,18.65,,
  └─ Gross Block,4749.21,1753.17,2222.41,2422.16,3259.35,3484.99,3553.07,3540.21,3613.51,3746.06,3880.60,,
  └─ Accumulated Depreciation,2791.07,97.47,200.42,314.20,438.55,583.10,748.60,860.24,1033.98,1197.48,1376.42,,
CWIP,261,405,273,763,187,107,117,158,200,236,690,192,
Investments,898,1740,2530,2790,2376,2087,4331,6314,5329,6015,5055,4610,
Other Assets,3383,4590,4266,4654,5079,5026,3912,4973,5801,6251,6119,6257,
  └─ Inventories,634,586,705,873,1655,1374,997,1392,1324,1305,1479,1879,
  └─ Trade receivables,1930,3290,800,935,812,850,468,366,497,510,537,682,
    └─ Receivables over 6m,1055,0,0,0,0,0,0,69,72,75,80,,989
    └─ Receivables under 6m,929,3367,913,1005,881,924,535,364,492,501,523,,1043
    └─ Prov for Doubtful,-54,-77,-114,-70,-69,-74,-67,-67,-66,-66,-67,,-48
  └─ Cash Equivalents,358,42,59,70,68,48,248,336,1440,2303,1907,200,
  └─ Loans n Advances,71,54,212,323,275,286,340,399,354,382,399,374,
  └─ Other asset items,389,618,2491,2453,2269,2469,1858,2480,2186,1751,1797,3122,
Total Assets,6500,8390,9091,10315,10464,10123,11164,14125,13909,15051,14369,14390,
