Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13.10,13.10,13.10,13.10,13.10,13.10,13.10,13.10,13.10,13.10,13.10,13.10,
Reserves,54.43,52.85,61.90,66.35,66.58,60.43,64.27,62.60,68.21,68.51,71.87,69.85,
Borrowings,6.52,5.97,5.91,6.83,6.45,11.07,12.46,11.03,12.87,15.79,17.13,23.49,
  └─ Long term Borrowings,0.12,0.11,0.11,0.11,0.00,1.29,1.97,1.20,1.62,0.78,3.03,0.43,
  └─ Short term Borrowings,6.28,5.85,5.80,6.72,6.45,9.78,10.49,9.82,11.25,15.00,14.10,23.06,
  └─ Other Borrowings,0.12,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,,
Other Liabilities,5.63,6.77,8.29,9.77,11.72,10.44,10.84,10.29,9.73,11.63,22.34,36.11,
  └─ Non controlling int,1.01,0.72,0.64,0.67,1.63,0.69,2.47,1.71,1.61,1.49,10.47,10.67,
  └─ Trade Payables,1.68,3.11,4.00,6.88,6.07,4.81,4.36,4.47,3.96,4.90,5.32,15.10,
  └─ Advance from Customers,0.49,0.21,0.71,0.27,0.55,0.35,0.33,0.45,0.44,0.86,1.99,,
  └─ Other liability items,2.45,2.73,2.94,1.95,3.47,4.59,3.68,3.66,3.72,4.38,4.56,10.34,
Total Liabilities,79.68,78.69,89.20,96.05,97.85,95.04,100.67,97.02,103.91,109.03,124.44,142.55,
Fixed Assets,39.38,38.62,37.42,41.12,41.68,42.29,43.59,46.80,56.40,55.67,55.83,55.63,
  └─ Land,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,,
  └─ Building,4.16,4.16,3.22,3.22,3.02,3.02,3.05,1.72,1.71,1.71,1.75,,
  └─ Plant Machinery,7.75,7.84,5.82,6.15,2.54,2.93,3.20,3.44,4.23,4.37,4.81,,
  └─ Equipments,0.63,0.66,0.68,0.71,0.40,0.43,0.57,0.54,0.58,0.72,0.86,,
  └─ Computers,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.05,0.07,0.07,0.07,,
  └─ Furniture n fittings,1.67,1.67,1.68,1.74,0.70,0.85,0.89,1.39,1.34,1.31,1.62,,
  └─ Railway sidings,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,,
  └─ Vehicles,1.06,1.06,1.06,1.06,0.39,0.55,0.55,0.39,0.47,0.47,0.42,,
  └─ Intangible Assets,13.36,13.36,13.36,19.46,20.66,21.63,23.60,28.35,36.60,35.97,35.98,34.06,
  └─ Other fixed assets,4.66,4.85,4.97,0.19,0.31,0.36,0.48,0.64,0.76,1.12,1.21,,
  └─ Gross Block,52.63,52.94,50.13,51.87,47.36,49.11,51.69,55.74,64.98,64.96,65.94,,
  └─ Accumulated Depreciation,13.25,14.31,12.71,10.74,5.68,6.82,8.10,8.94,8.59,9.29,10.11,,
CWIP,0.00,0.00,0.02,0.02,0.00,0.04,0.23,0.05,0.05,0.03,0.97,0.91,
Investments,23.49,20.76,30.95,29.25,29.59,25.18,23.23,22.88,21.77,21.85,23.95,19.06,
Other Assets,16.81,19.31,20.81,25.66,26.58,27.53,33.62,27.29,25.69,31.48,43.69,66.95,
  └─ Inventories,6.73,7.73,7.47,11.25,10.99,10.98,11.94,12.22,11.40,11.07,13.73,19.15,
  └─ Trade receivables,5.91,7.20,8.32,8.63,10.22,8.15,10.37,7.49,8.11,11.94,21.09,33.99,
    └─ Receivables over 6m,1.25,2.03,0.00,0.00,0.00,0.00,1.22,1.39,1.48,2.93,4.78,,0.72
    └─ Receivables under 6m,4.67,5.17,8.32,8.63,10.22,8.15,9.22,6.18,6.75,9.63,16.89,,3.66
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.08,-0.12,-0.62,-0.58,,0.00
  └─ Cash Equivalents,1.45,1.53,1.62,1.96,1.43,3.81,3.34,2.56,1.80,2.63,0.64,2.76,
  └─ Loans n Advances,0.31,0.31,0.63,1.14,0.94,1.47,1.04,1.10,1.56,2.79,3.17,2.30,
  └─ Other asset items,2.41,2.54,2.77,2.68,3.00,3.12,6.93,3.92,2.82,3.05,5.06,8.75,
Total Assets,79.68,78.69,89.20,96.05,97.85,95.04,100.67,97.02,103.91,109.03,124.44,142.55,
