Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Equity Capital,3,3,3,3,3,3,3,3,3,3,3
Reserves,12,13,16,23,29,39,48,56,62,70,85
Borrowings,8,10,20,15,10,5,0,0,0,0,0
  └─ Long term Borrowings,,,,,4.33,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,8.00,9.74,20.42,15.08,6.13,4.92,0.00,0.00,0.00,0.00,0.00
Other Liabilities,7,11,29,31,33,37,40,40,27,31,30
  └─ Non controlling int,0.99,1.28,1.84,2.48,3.48,4.85,6.14,6.43,6.43,6.84,8.49
  └─ Trade Payables,0.00,7.77,24.38,26.18,21.70,23.06,26.68,27.33,16.02,12.57,12.97
  └─ Advance from Customers,0.00,0.03,0.04,0.14,0.81,1.03,0.62,0.19,0.18,0.50,0.69
  └─ Other liability items,5.64,1.67,2.35,2.39,6.62,8.54,6.89,6.05,4.55,10.67,7.80
Total Liabilities,30,37,68,72,75,84,91,99,92,104,118
Fixed Assets,15,15,34,32,32,30,29,31,26,24,25
  └─ Land,0,0,0,0,0,0,0,0,0,0,0
  └─ Building,0,3,6,6,6,6,7,7,8,8,8
  └─ Plant Machinery,0,15,34,36,38,40,41,47,50,54,60
  └─ Equipments,0,0,0,0,0,0,0,0,1,1,1
  └─ Computers,0,0,0,0,0,0,0,0,1,1,1
  └─ Furniture n fittings,0,1,1,1,1,1,1,1,1,1,1
  └─ Vehicles,0,0,0,0,0,0,0,0,0,0,0
  └─ Intangible Assets,0,9,9,9,9,9,9,9,9,9,9
  └─ Other fixed assets,28,0,0,0,0,0,2,2,2,2,2
  └─ Gross Block,28,29,51,52,55,57,61,68,71,77,82
  └─ Accumulated Depreciation,12,14,16,20,24,27,31,37,46,54,58
CWIP,1,7,1,1,0,1,0,0,1,3,2
Investments,0,0,0,0,0,0,0,0,0,0,0
Other Assets,14,15,33,39,43,53,62,68,65,77,91
  └─ Inventories,4.40,6.07,15.87,16.58,15.09,17.73,18.32,18.25,17.00,16.75,15.81
  └─ Trade receivables,4.70,5.84,8.99,11.87,11.86,17.36,16.93,16.76,15.79,17.73,18.42
  └─ Cash Equivalents,3.42,1.69,1.58,4.17,10.37,7.72,14.23,17.68,15.02,28.60,45.86
  └─ Loans n Advances,0.00,0.43,0.29,0.00,0.20,1.20,0.95,1.50,1.50,1.38,0.96
  └─ Other asset items,1.21,0.91,5.96,6.47,5.78,9.10,11.62,13.89,15.27,12.85,9.54
Total Assets,30,37,68,72,75,84,91,99,92,104,118
