Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,7,7,7,19,19,19,19,19,19,19,21,21,
Reserves,28,21,12,11,5,6,7,8,12,22,55,180,
Borrowings,9,18,18,16,13,11,6,7,6,6,4,2,
  └─ Long term Borrowings,,,9.84,6.88,4.60,2.89,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,,,5.43,6.76,5.94,5.86,6.02,6.49,5.46,5.43,3.45,0.99,
  └─ Lease Liabilities,,,0.00,0.00,0.00,0.00,0.21,0.14,0.25,1.03,0.86,0.66,
  └─ Other Borrowings,9.01,17.70,2.27,2.28,2.28,2.28,0.00,0.00,0.00,0.01,-0.01,,
Other Liabilities,19,17,23,27,26,22,26,26,33,29,45,50,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.09,0.19,0.41,0.02,
  └─ Trade Payables,3.33,1.05,3.01,3.80,3.11,2.29,2.25,2.01,1.14,2.69,3.03,3.04,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.01,,
  └─ Other liability items,15.60,15.71,20.15,23.64,23.27,19.27,23.46,24.39,31.61,26.59,41.93,47.28,
Total Liabilities,63,63,60,73,63,57,58,60,70,77,125,253,
Fixed Assets,22,17,20,19,33,27,22,17,14,13,17,24,
  └─ Building,10.71,10.71,10.71,10.71,10.71,10.71,10.71,10.71,10.71,10.71,10.71,,
  └─ Plant Machinery,5.56,5.83,5.98,6.04,5.61,5.77,5.89,6.65,4.16,5.26,5.71,,
  └─ Equipments,0.70,0.71,0.71,0.51,0.51,0.51,0.51,0.51,0.80,1.72,1.75,,
  └─ Computers,19.66,19.56,27.19,30.35,47.63,47.64,48.79,48.68,49.15,50.17,55.88,,
  └─ Furniture n fittings,0.98,0.98,0.86,0.38,0.38,0.39,0.39,0.38,0.34,0.35,0.35,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,
  └─ Other fixed assets,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,,
  └─ Gross Block,37.61,37.79,45.44,47.99,64.83,65.02,66.29,66.92,65.16,68.20,74.40,,
  └─ Accumulated Depreciation,15.79,20.35,25.35,29.19,32.26,38.41,44.65,49.75,51.24,55.26,57.42,,
CWIP,8,20,18,17,0,0,0,0,2,3,4,0,
Investments,0,0,0,0,0,0,0,0,0,0,21,60,
Other Assets,33,25,22,37,31,30,36,43,55,61,83,169,
  └─ Trade receivables,11,6,8,13,12,17,13,16,25,22,30,27,
    └─ Receivables over 6m,2.08,1.38,1.12,1.56,3.95,6.57,0.00,0.65,3.20,2.19,4.30,,0.31
    └─ Receivables under 6m,9.23,4.31,6.86,12.06,8.17,10.97,13.32,15.18,21.91,20.49,26.60,,15.50
    └─ Prov for Doubtful,0.00,0.00,-0.25,-0.27,-0.25,-0.06,-0.09,-0.19,-0.27,-0.37,-1.35,,0.00
  └─ Cash Equivalents,3,6,0,8,6,2,8,7,9,16,35,45,
  └─ Loans n Advances,3,0,11,11,9,5,5,3,3,1,0,65,
  └─ Other asset items,16,13,3,5,4,6,9,16,17,22,19,31,
Total Assets,63,63,60,73,63,57,58,60,70,77,125,253,
