Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Equity Capital,15.10,15.10,15.10,15.10,15.10,15.10,15.10,15.10,15.10
Reserves,2.57,2.70,2.61,2.61,1.12,-0.86,-1.72,-2.30,-2.34
Borrowings,0.17,5.49,6.94,6.99,7.69,8.24,8.10,8.05,8.16
  └─ Long term Borrowings,,,,6.89,7.65,8.22,8.10,8.05,8.16
  └─ Short term Borrowings,,,,0.09,0.05,0.02,0.00,0.00,0.00
  └─ Other Borrowings,0.17,5.49,6.94,0.01,-0.01,0.00,0.00,0.00,0.00
Other Liabilities,0.45,0.45,0.63,0.86,0.79,0.82,0.83,0.82,0.75
  └─ Non controlling int,0.00,0.02,0.04,0.05,0.05,0.07,0.07,0.08,0.08
  └─ Trade Payables,0.00,0.00,0.00,0.03,0.01,0.00,0.01,0.02,0.00
  └─ Other liability items,0.45,0.43,0.59,0.78,0.73,0.75,0.75,0.72,0.67
Total Liabilities,18.29,23.74,25.28,25.56,24.70,23.30,22.31,21.67,21.67
Fixed Assets,7.47,8.50,12.14,15.69,11.40,11.94,11.23,14.69,14.34
  └─ Land,4.40,4.52,4.56,5.41,4.57,4.57,4.57,4.57,4.57
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84
  └─ Plant Machinery,4.60,4.63,8.63,9.64,7.87,9.07,9.07,9.07,9.07
  └─ Equipments,0.03,0.08,0.14,0.00,0.04,0.11,0.04,0.14,0.11
  └─ Computers,0.45,0.50,0.52,0.54,0.11,0.11,0.11,0.11,0.11
  └─ Furniture n fittings,1.14,1.28,1.39,0.68,0.58,1.09,1.16,0.24,0.24
  └─ Vehicles,0.31,0.32,0.30,0.31,0.31,0.31,0.31,0.29,0.29
  └─ Other fixed assets,0.00,0.00,0.00,3.10,0.84,0.01,0.01,3.96,3.97
  └─ Gross Block,10.93,11.33,15.54,19.68,14.32,15.27,15.27,19.22,19.20
  └─ Accumulated Depreciation,3.46,2.83,3.40,3.99,2.92,3.33,4.04,4.54,4.86
CWIP,0.00,8.14,6.64,3.28,7.29,6.10,6.11,2.14,2.14
Investments,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
Other Assets,10.41,6.69,6.09,6.18,5.60,4.85,4.56,4.43,4.78
  └─ Inventories,0.04,0.03,0.04,0.03,0.05,0.04,0.03,0.01,0.01
  └─ Trade receivables,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.07,0.20,0.10,0.09,0.01,0.01,0.01,0.01,0.01
  └─ Loans n Advances,0.00,0.00,0.00,0.98,0.01,0.01,0.00,0.00,0.00
  └─ Other asset items,10.30,6.46,5.95,5.07,5.53,4.79,4.52,4.41,4.76
Total Assets,18.29,23.74,25.28,25.56,24.70,23.30,22.31,21.67,21.67
