Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,70,70,70,70,77,77,77,77,77,77,77,77,
Reserves,1547,1517,1641,1905,2625,2950,3659,4248,4607,5290,6012,6960,
Borrowings,3229,3323,3317,2941,2973,3503,3626,4115,5292,5549,6028,6183,
  └─ Long term Borrowings,2730,2871,2870,2574,2440,2704,2993,2987,4101,4177,4600,4662,
  └─ Short term Borrowings,301,249,226,156,238,181,409,868,894,1061,1295,1412,
  └─ Lease Liabilities,-0,-0,-0,-0,-0,219,224,260,297,311,133,109,
  └─ Other Borrowings,198,202,221,210,295,400,-0,-0,-0,-0,-0,,
Other Liabilities,1205,1275,1383,1541,1737,2011,2509,2963,3331,3886,4564,5280,
  └─ Non controlling int,13,10,4,-0,-7,-20,-26,-34,-44,-46,-34,53,
  └─ Trade Payables,307,305,427,665,434,492,600,715,822,931,1098,1216,
  └─ Advance from Customers,-0,61,72,90,-0,-0,119,141,159,149,173,,
  └─ Other liability items,885,899,880,785,1311,1540,1816,2141,2394,2851,3327,4011,
Total Liabilities,6051,6185,6411,6456,7413,8542,9872,11403,13307,14802,16682,18500,
Fixed Assets,4074,4254,4542,4443,4537,5554,5937,6544,8467,9298,9519,11587,
  └─ Land,274,347,452,464,543,598,734,836,920,1129,1322,,
  └─ Building,638,697,806,829,868,1175,1283,1402,1593,1708,1591,,
  └─ Plant Machinery,3935,4139,4366,4414,4607,5546,5887,6536,8255,9204,9770,,
  └─ Equipments,0,0,5,5,6,6,7,7,11,13,16,,
  └─ Furniture n fittings,31,32,38,39,42,43,40,44,49,54,59,,
  └─ Railway sidings,23,65,103,105,105,105,132,138,141,141,146,,
  └─ Vehicles,33,34,36,41,51,53,56,68,100,134,157,,
  └─ Intangible Assets,7,7,0,0,0,0,0,7,231,231,160,564,
  └─ Other fixed assets,39,42,32,36,48,52,73,80,211,235,267,,
  └─ Gross Block,4981,5364,5838,5933,6270,7578,8213,9118,11510,12849,13487,,
  └─ Accumulated Depreciation,907,1110,1296,1490,1733,2023,2275,2574,3042,3551,3968,,
CWIP,337,321,127,104,574,530,509,1032,592,464,1317,1053,
Investments,37,79,80,119,438,46,142,216,92,368,601,447,
Other Assets,1603,1532,1662,1789,1863,2412,3283,3612,4155,4672,5244,5412,
  └─ Inventories,542,493,561,590,624,690,757,1209,974,1182,1175,1525,
  └─ Trade receivables,177,211,202,236,257,268,362,427,480,566,787,760,
    └─ Receivables over 6m,9,0,0,0,0,0,18,0,53,44,55,,9
    └─ Receivables under 6m,174,217,209,245,272,283,356,439,445,543,757,,108
    └─ Prov for Doubtful,-6,-6,-7,-10,-14,-15,-13,-12,-17,-21,-26,,-5
  └─ Cash Equivalents,417,373,435,572,456,634,1225,325,833,867,1370,469,
  └─ Loans n Advances,83,25,37,115,125,130,141,227,240,183,320,701,
  └─ Other asset items,384,429,427,276,401,690,800,1424,1628,1874,1593,1957,
Total Assets,6051,6185,6411,6456,7413,8542,9872,11403,13307,14802,16682,18500,
