Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,17,17,18,18,18,26,26,40,50
Reserves,10,12,16,19,21,-2,-37,-36,-48,-14,26
Borrowings,23,26,33,43,38,42,42,1,5,8,7
  └─ Long term Borrowings,4.34,3.46,4.11,4.37,0.00,5.50,3.70,0.44,1.47,2.07,2.30
  └─ Short term Borrowings,19.09,22.85,29.23,38.45,38.21,36.59,37.99,1.04,3.85,5.75,4.55
  └─ Other Borrowings,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,
Other Liabilities,15,25,29,30,43,45,68,70,62,58,37
  └─ Non controlling int,0.02,0.01,0.01,0.00,-0.04,-0.10,0.78,-0.43,-0.33,-0.01,0.00
  └─ Trade Payables,10.91,18.22,21.10,22.49,28.05,26.58,35.42,35.92,22.65,26.99,27.39
  └─ Advance from Customers,0.95,0.15,0.15,0.33,7.87,7.14,15.07,8.78,17.74,10.96,
  └─ Other liability items,3.41,6.86,7.70,7.56,7.14,10.97,16.73,25.62,22.42,20.21,9.16
Total Liabilities,65,81,95,109,119,102,90,62,47,92,119
Fixed Assets,12,11,10,10,9,8,8,14,11,29,30
  └─ Land,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.00,0.00,0.00,
  └─ Building,3.85,3.85,3.85,3.85,3.85,3.85,3.85,0.00,0.00,0.00,
  └─ Plant Machinery,29.50,29.71,29.73,29.83,29.88,30.32,31.19,31.08,31.09,31.95,
  └─ Equipments,1.83,1.99,2.21,2.25,2.26,2.26,2.30,2.30,2.32,2.33,
  └─ Computers,1.43,1.49,1.92,1.93,1.96,1.97,2.03,2.03,2.03,2.04,
  └─ Furniture n fittings,7.13,7.22,7.92,9.45,9.62,9.63,9.90,10.33,10.33,10.53,
  └─ Vehicles,0.20,0.31,0.39,0.35,0.25,0.25,0.25,0.25,0.20,0.46,
  └─ Intangible Assets,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,19.41,18.28
  └─ Other fixed assets,0.35,0.39,0.40,0.46,0.83,0.82,0.84,8.83,8.83,9.00,
  └─ Gross Block,44.48,45.15,46.61,48.31,48.84,49.29,50.55,54.85,54.83,75.72,
  └─ Accumulated Depreciation,32.72,34.55,36.12,37.92,39.93,41.52,42.89,40.87,43.59,46.48,
CWIP,0,0,2,1,1,2,2,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0
Other Assets,53,70,82,98,109,93,81,48,35,63,89
  └─ Inventories,23,33,37,35,41,39,26,11,9,8,7
  └─ Trade receivables,21,30,33,48,44,34,32,26,20,41,59
    └─ Receivables over 6m,2.09,0.00,0.00,0.00,0.00,20.04,26.13,28.10,26.31,29.74,
    └─ Receivables under 6m,18.83,29.96,32.58,48.38,45.83,19.08,14.90,5.46,2.91,23.15,
    └─ Prov for Doubtful,0.00,0.00,-0.01,-0.11,-1.94,-5.62,-8.57,-7.83,-9.23,-11.89,
  └─ Cash Equivalents,0,0,0,1,1,0,1,0,0,1,15
  └─ Loans n Advances,2,1,1,3,8,6,7,6,2,5,2
  └─ Other asset items,7,6,12,12,15,13,14,5,4,8,7
Total Assets,65,81,95,109,119,102,90,62,47,92,119
