Metric,Mar 2015,Mar 2016,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16
Reserves,7.59,4.07,3.38,2.50,2.55,2.71,2.85,3.00,3.15,3.16,3.01
Borrowing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,15.24,10.48,0.09,0.04,0.01,0.03,0.02,0.02,0.03,0.00,0.02
  └─ Non controlling int,15.16,9.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade Payables,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other liability items,0.08,1.04,0.06,0.04,0.01,0.03,0.02,0.02,0.03,0.00,0.02
Total Liabilities,25.99,17.71,6.63,5.70,5.72,5.90,6.03,6.18,6.34,6.32,6.19
Fixed Assets,9.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
  └─ Land,9.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Building,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
  └─ Other fixed assets,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Gross Block,9.73,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
  └─ Accumulated Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,11.76,11.75,3.00,1.88,1.88,1.88,1.94,1.97,2.01,2.00,1.57
Other Assets,4.51,5.95,3.62,3.81,3.83,4.01,4.08,4.20,4.32,4.31,4.61
  └─ Inventories,0.09,0.10,0.10,0.01,0.08,0.01,0.05,0.06,0.18,0.11,0.12
  └─ Trade receivables,0.21,0.33,0.35,0.32,0.21,0.19,0.19,0.19,0.19,0.19,0.17
    └─ Receivables over 6m,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.19,0.19,0.19,
    └─ Receivables under 6m,0.02,0.14,0.16,0.32,0.21,0.19,0.19,0.00,0.00,0.00,
  └─ Cash Equivalents,0.32,0.03,0.01,0.00,0.01,0.03,0.02,0.04,0.02,0.19,0.49
  └─ Loans n Advances,0.09,0.03,0.00,3.49,0.00,0.00,0.00,0.00,0.00,0.00,3.80
  └─ Other asset items,3.80,5.46,3.16,-0.01,3.53,3.78,3.82,3.91,3.93,3.82,0.03
Total Assets,25.99,17.71,6.63,5.70,5.72,5.90,6.03,6.18,6.34,6.32,6.19
