Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,1244,1244,1244,1383,1383,1383,1383,1383,1383,1383,1383,1383,
Reserves,36692,30339,27325,1400,-5563,-49539,-55289,-61956,-76274,-83513,-92873,-103948,
Borrowings,39828,46912,49061,47234,48583,45584,45577,45572,47261,47231,47216,47212,
  └─ Long term Borrowings,30356,32409,25878,13021,0,468,463,454,445,436,424,411,
  └─ Short term Borrowings,1587,4374,9499,23242,31244,30269,45114,45118,46816,46795,46792,46801,
  └─ Other Borrowings,7885,10129,13684,10971,17339,14847,0,0,0,0,0,,
Other Liabilities,13520,23031,18431,22044,23126,50564,56145,62538,64393,71448,80694,91691,
  └─ Non controlling int,512,282,400,332,322,316,294,278,-5,-6,-5,-5,
  └─ Trade Payables,6088,5775,4746,4868,3641,4183,4106,4091,3608,3670,3657,3994,
  └─ Advance from Customers,1161,1111,809,65,154,55,56,55,48,47,48,,
  └─ Other liability items,5759,15863,12476,16779,19009,46010,51689,58114,60742,67737,76994,87702,
Total Liabilities,91284,101526,96061,72061,67529,47992,47816,47537,36763,36549,36420,36338,
Fixed Assets,65037,69712,70843,20839,9707,3713,3561,3453,3087,2895,2746,2636,
  └─ Land,511,7100,7102,6470,327,330,330,329,320,320,320,,
  └─ Building,2576,1526,1383,398,138,1725,1725,1727,1732,1673,1673,,
  └─ Plant Machinery,77111,68016,69728,33491,27457,19155,19155,19201,19123,19129,19134,,
  └─ Equipments,122,122,121,104,86,0,55,55,55,55,55,,
  └─ Furniture n fittings,182,132,128,114,66,86,86,86,86,86,86,,
  └─ Vehicles,74,75,74,73,72,56,56,56,56,56,56,,
  └─ Intangible Assets,34094,28317,31449,5854,3880,2235,2402,2415,2404,2378,2353,1395,
  └─ Other fixed assets,2481,660,600,168,179,162,158,164,177,180,184,,
  └─ Gross Block,117151,105948,110585,46672,32205,23749,23967,24033,23953,23877,23861,,
  └─ Accumulated Depreciation,52114,36236,39742,25833,22498,20036,20406,20580,20866,20982,21115,,
CWIP,2688,9840,2890,265,195,193,196,158,69,64,53,53,
Investments,1395,30,32,32,12033,55,57,50,56,35,36,40,
Other Assets,22164,21944,22296,50925,45594,44031,44002,43876,33551,33555,33585,33609,
  └─ Inventories,401,208,235,79,63,32,29,2,2,2,2,2,
  └─ Trade receivables,4916,2981,3251,2133,1346,490,448,295,288,311,311,308,
    └─ Receivables over 6m,2760,0,0,0,0,0,0,2592,2416,2415,2452,,2636
    └─ Receivables under 6m,3745,5397,5394,4369,3784,2840,2814,71,123,100,71,,2881
    └─ Prov for Doubtful,-1589,-2416,-2143,-2236,-2438,-2350,-2366,-2368,-2251,-2204,-2212,,-1598
  └─ Cash Equivalents,1408,1524,1319,740,938,556,826,869,388,386,439,440,
  └─ Loans n Advances,-124,-199,-124,-127,-142,-212,-212,-212,173,175,95,469,
  └─ Other asset items,15563,17430,17615,48100,43389,43165,42911,42922,32700,32681,32738,32390,
Total Assets,91284,101526,96061,72061,67529,47992,47816,47537,36763,36549,36420,36338,
