Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,51,51,51,51,51,51,51,51,51,51,51,102
Reserves,2219,2587,3420,3523,4097,4405,5542,6353,7161,8356,9704,10730
Borrowings,58,80,98,125,113,288,331,416,391,382,454,417
  └─ Long term Borrowings,0,6,5,7,9,25,12,2,0,0,0,0
  └─ Short term Borrowings,58,74,93,115,103,144,210,286,163,131,147,106
  └─ Lease Liabilities,0,0,0,0,0,111,108,128,227,251,307,311
  └─ Other Borrowings,0,0,0,2,2,7,0,0,0,0,0,
Other Liabilities,986,996,1202,1500,1643,1779,2890,2675,2902,3286,3775,4184
  └─ Non controlling int,5,43,127,175,207,216,240,199,234,210,203,216
  └─ Trade Payables,332,374,390,544,581,621,1007,1049,1064,1148,1390,1537
  └─ Advance from Customers,7,31,28,31,28,41,28,26,28,28,14,
  └─ Other liability items,642,548,656,750,827,902,1615,1401,1576,1901,2167,2430
Total Liabilities,3315,3714,4770,5199,5904,6523,8814,9494,10505,12076,13984,15433
Fixed Assets,978,1137,1275,1342,1448,1807,4418,4703,4914,5451,5705,5774
  └─ Land,76,63,71,84,85,194,225,253,281,290,311,
  └─ Building,242,280,306,321,391,605,697,860,1087,1521,1743,
  └─ Plant Machinery,807,962,1029,1090,1187,1346,1509,1766,1926,2105,2377,
  └─ Equipments,89,97,104,110,120,143,150,169,182,217,231,
  └─ Furniture n fittings,61,72,80,84,89,99,103,109,110,131,140,
  └─ Vehicles,21,23,23,25,25,26,23,24,27,26,30,
  └─ Intangible Assets,466,382,499,568,576,575,3048,2831,2835,2846,2842,2843
  └─ Other fixed assets,47,49,54,57,63,68,77,288,290,290,284,
  └─ Gross Block,1808,1928,2167,2340,2537,3057,5834,6301,6738,7427,7958,
  └─ Accumulated Depreciation,830,790,891,998,1089,1250,1416,1597,1824,1977,2253,
CWIP,462,158,148,228,242,259,294,225,406,148,129,329
Investments,370,706,1443,1246,1548,1186,516,459,881,2235,3551,4350
Other Assets,1505,1713,1904,2383,2666,3270,3586,4107,4304,4242,4598,4981
  └─ Inventories,641,627,721,804,934,929,1234,1695,1817,1415,1685,1738
  └─ Trade receivables,586,702,769,938,1056,1088,1321,1431,1535,1675,1811,2181
  └─ Cash Equivalents,76,132,100,164,190,703,451,355,327,533,336,299
  └─ Loans n Advances,49,40,48,85,54,78,96,90,101,112,169,96
  └─ Other asset items,152,212,267,391,431,471,483,536,524,507,597,667
Total Assets,3315,3714,4770,5199,5904,6523,8814,9494,10505,12076,13984,15433
