Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,33,33,33,33,33,33,35,35,35,36,36,36,
Reserves,12,17,36,48,92,102,127,152,190,228,281,356,
Borrowings,51,50,62,91,131,143,159,207,232,217,284,311,
  └─ Long term Borrowings,8,14,14,19,26,36,53,51,58,60,79,85,
  └─ Short term Borrowings,39,32,43,63,94,94,106,157,174,157,206,226,
  └─ Other Borrowings,4,4,6,8,11,14,0,0,0,0,0,,
Other Liabilities,60,67,81,75,90,83,131,160,140,153,177,194,
  └─ Non controlling int,0,0,0,0,0,-1,-0,0,0,0,1,1,
  └─ Trade Payables,31,30,40,63,77,67,104,126,104,118,128,134,
  └─ Advance from Customers,1,1,1,1,1,2,3,2,5,4,2,,
  └─ Other liability items,27,37,40,11,12,15,24,32,31,32,47,59,
Total Liabilities,155,167,213,246,346,362,453,554,597,635,779,897,
Fixed Assets,53,51,64,70,116,117,125,182,198,209,265,325,
  └─ Land,4.92,5.30,10.02,13.61,21.03,21.26,21.35,21.74,22.00,22.20,28.82,,
  └─ Building,16.19,16.73,18.30,18.51,31.89,32.71,35.66,59.61,62.55,65.89,78.12,,
  └─ Plant Machinery,66.14,75.77,87.01,98.93,124.10,139.77,154.57,195.65,220.87,234.33,267.82,,
  └─ Equipments,2.20,2.28,1.45,1.54,1.64,2.13,2.39,3.09,3.50,3.89,4.07,,
  └─ Computers,0.99,1.03,1.28,1.37,1.51,1.70,1.81,2.13,2.34,2.63,2.77,,
  └─ Furniture n fittings,3.71,3.89,4.25,4.63,5.11,5.84,6.12,9.35,11.01,12.43,13.04,,
  └─ Vehicles,2.56,2.52,2.91,3.25,3.18,3.31,3.60,4.74,5.41,5.62,5.67,,
  └─ Intangible Assets,3.32,3.32,10.02,11.58,24.58,26.65,26.92,27.19,28.09,34.26,34.33,12.58,
  └─ Other fixed assets,0.54,0.54,0.58,0.67,1.04,1.03,1.06,0.99,1.12,1.57,1.33,,
  └─ Gross Block,100.57,111.38,135.82,154.09,214.08,234.40,253.48,324.49,356.89,382.82,435.97,,
  └─ Accumulated Depreciation,47.83,59.88,72.32,84.37,98.44,117.44,128.53,142.22,159.07,173.96,171.33,,
CWIP,1,0,2,5,8,24,54,22,20,23,35,31,
Investments,0,0,0,0,0,0,0,0,0,2,3,3,
Other Assets,102,115,147,171,222,221,274,350,379,401,476,539,
  └─ Inventories,27,27,33,52,66,82,88,123,136,114,140,178,
  └─ Trade receivables,40,46,61,74,113,96,131,167,187,218,255,282,
    └─ Receivables over 6m,0,1,2,0,0,0,0,4,29,20,19,,2
    └─ Receivables under 6m,39,45,59,74,114,97,132,165,158,200,239,,48
    └─ Prov for Doubtful,0,0,0,-0,-1,-1,-1,-1,0,-2,-3,,0
  └─ Cash Equivalents,6,6,5,8,10,10,15,24,18,21,15,22,
  └─ Loans n Advances,16,22,1,4,6,4,3,3,3,5,9,5,
  └─ Other asset items,13,15,48,34,28,29,36,33,34,44,57,52,
Total Assets,155,167,213,246,346,362,453,554,597,635,779,897,
