Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,25,25,25,25,25,25,25,25,25,25,32,32
Reserves,139,165,172,167,170,104,115,150,166,196,228,272
Borrowings,0,0,1,0,0,13,26,8,6,2,7,4
  └─ Short term Borrowings,0.00,0.00,1.01,0.01,0.00,0.00,18.08,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,12.76,7.93,7.86,5.63,2.21,7.44,3.88
Other Liabilities,56,42,43,44,44,42,41,46,46,52,54,62
  └─ Trade Payables,20.65,16.31,14.68,9.88,14.79,12.84,13.50,18.32,15.59,16.41,17.50,20.37
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61,0.77,
  └─ Other liability items,35.03,25.72,28.13,33.89,28.99,29.27,27.27,27.66,30.87,34.39,36.07,42.03
Total Liabilities,219,231,240,236,239,184,207,229,243,276,322,370
Fixed Assets,92,91,90,97,101,51,38,38,36,33,38,33
  └─ Building,1.02,1.02,0.00,1.67,1.73,16.99,14.90,18.45,10.27,10.26,10.79,
  └─ Equipments,1.57,1.65,0.44,1.40,1.73,2.07,2.24,2.14,2.11,2.15,2.16,
  └─ Computers,7.71,7.89,2.51,2.46,3.36,4.33,4.22,5.36,6.22,5.24,5.60,
  └─ Furniture n fittings,4.03,4.29,0.32,0.34,0.48,0.60,0.57,0.61,0.91,0.80,0.79,
  └─ Vehicles,0.10,0.17,0.03,0.03,0.03,0.01,0.01,0.01,0.00,1.17,1.05,
  └─ Intangible Assets,87.95,88.14,87.30,87.46,87.54,84.81,28.15,28.15,28.15,28.15,28.15,28.42
  └─ Other fixed assets,4.65,4.81,0.73,6.45,10.75,9.92,0.73,0.73,0.73,0.73,0.73,
  └─ Gross Block,107.03,107.97,91.33,99.81,105.62,118.73,50.82,55.45,48.39,48.50,49.27,
  └─ Accumulated Depreciation,15.11,17.15,1.45,2.75,4.83,67.93,13.05,17.32,12.56,15.66,11.30,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,8,14,0,0,0,0,0,0,56
Other Assets,127,140,150,130,125,133,169,191,207,243,284,280
  └─ Trade receivables,62,58,70,57,71,57,68,73,86,93,101,114
  └─ Cash Equivalents,34,51,39,31,11,29,78,77,100,125,134,136
  └─ Loans n Advances,2,2,3,2,2,2,1,1,1,1,2,1
  └─ Other asset items,29,30,38,40,42,45,22,40,20,23,47,30
Total Assets,219,231,240,236,239,184,207,229,243,276,322,370
