Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,11,11,11,10,9,9,27,27,27,27,82,
Reserves,2450,2512,2652,3070,2918,2416,2498,2627,2674,3275,4397,6591,
Borrowings,4,1,3,0,0,0,0,0,0,0,0,0,
  └─ Long term Borrowings,3.56,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.02,0.02,0.02,0.02,
  └─ Other Borrowings,0.54,-1.22,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,1730,1717,2517,1918,1575,2051,2120,3531,3293,6148,5918,6773,
  └─ Non controlling int,199,237,291,0,0,19,24,135,128,152,152,122,
  └─ Trade Payables,58,46,56,63,42,76,98,73,80,191,114,131,
  └─ Advance from Customers,0,9,12,8,5,13,32,26,29,35,51,,
  └─ Other liability items,1473,1424,2158,1847,1528,1943,1967,3297,3055,5770,5601,6520,
Total Liabilities,4195,4240,5183,4998,4504,4476,4627,6185,5994,9450,10342,13446,
Fixed Assets,251,241,249,207,204,190,184,161,252,285,300,686,
  └─ Land,10,10,10,11,11,11,11,11,11,11,11,,
  └─ Building,65,37,50,50,51,52,52,52,56,57,53,,
  └─ Plant Machinery,31,19,27,26,17,17,19,19,20,24,29,,
  └─ Equipments,44,10,14,15,16,16,16,17,18,20,21,,
  └─ Computers,335,58,79,105,129,152,177,156,245,346,461,,
  └─ Furniture n fittings,38,37,41,42,43,43,45,45,48,50,62,,
  └─ Vehicles,2,1,2,1,0,0,0,0,1,1,1,,
  └─ Intangible Assets,101,93,93,37,45,37,45,37,37,37,38,124,
  └─ Other fixed assets,104,38,48,65,89,98,120,129,179,153,189,,
  └─ Gross Block,730,302,365,352,401,426,485,466,616,698,864,,
  └─ Accumulated Depreciation,479,61,115,144,197,236,301,304,364,413,564,,
CWIP,4,3,6,7,18,22,4,10,2,15,54,33,
Investments,2276,2115,1996,2442,2380,2132,1844,1968,1453,2390,2845,3837,
Other Assets,1664,1882,2931,2342,1902,2132,2595,4046,4286,6761,7142,8890,
  └─ Trade receivables,36,47,69,55,49,70,87,63,91,211,310,553,
    └─ Receivables over 6m,18,0,0,0,0,0,0,0,0,28,95,,12
    └─ Receivables under 6m,29,59,88,67,67,105,139,111,126,211,275,,31
    └─ Prov for Doubtful,-11,-12,-19,-12,-18,-35,-52,-48,-35,-28,-60,,-9
  └─ Cash Equivalents,1452,1299,2403,1983,1548,1609,1927,3512,3050,4463,5184,5173,
  └─ Loans n Advances,-3,7,9,9,-3,-0,2,7,5,17,30,2925,
  └─ Other asset items,179,528,451,296,308,453,579,464,1141,2070,1619,239,
Total Assets,4195,4240,5183,4998,4504,4476,4627,6185,5994,9450,10342,13446,
