Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,60,60,60,76,76,73,71,71,67,67,67,67,
Reserves,342,454,416,528,591,628,625,664,711,809,931,1096,
Borrowings,198,267,299,355,445,490,618,646,685,785,812,1162,
  └─ Long term Borrowings,45,86,107,101,100,102,113,99,99,135,206,327,
  └─ Short term Borrowings,138,171,180,236,313,298,472,489,522,599,569,815,
  └─ Lease Liabilities,0,0,0,0,0,37,33,58,64,52,37,20,
  └─ Preference Capital,3,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,12,10,12,18,32,54,1,0,0,0,0,,
Other Liabilities,332,644,709,553,631,663,579,760,855,978,1143,1226,
  └─ Non controlling int,44,85,83,0,0,1,1,1,1,1,1,0,
  └─ Trade Payables,196,432,439,370,449,479,443,544,584,791,877,899,
  └─ Advance from Customers,26,43,47,49,52,53,26,71,96,56,125,,
  └─ Other liability items,66,84,141,133,130,130,108,144,174,130,139,326,
Total Liabilities,931,1425,1484,1512,1744,1853,1893,2141,2318,2640,2953,3551,
Fixed Assets,282,464,441,342,454,626,603,644,721,697,947,1111,
  └─ Land,14.45,15.43,9.67,9.93,9.11,13.97,14.35,15.10,27.83,31.08,92.59,,
  └─ Building,123.75,133.49,120.38,152.16,223.20,363.83,361.95,412.88,458.31,450.38,537.09,,
  └─ Plant Machinery,300.73,445.04,411.28,302.37,351.34,399.67,414.76,453.11,528.68,555.71,647.36,,
  └─ Equipments,5.65,5.82,3.75,4.15,1.43,3.33,3.29,4.61,5.24,5.33,5.30,,
  └─ Computers,7.91,8.66,5.29,5.41,4.31,5.97,9.46,10.16,9.65,9.46,9.54,,
  └─ Furniture n fittings,33.23,34.77,33.68,49.30,66.16,76.67,78.85,81.43,82.89,90.50,126.05,,
  └─ Vehicles,2.86,2.56,2.59,3.08,3.72,4.31,4.02,5.74,9.32,10.24,13.17,,
  └─ Intangible Assets,19.03,63.34,37.04,2.27,2.27,6.17,6.47,3.96,0.00,0.00,0.00,7.90,
  └─ Other fixed assets,0.00,0.00,16.91,17.10,16.32,18.00,18.42,18.73,22.92,23.64,48.07,,
  └─ Gross Block,507.61,709.11,640.59,545.77,677.86,891.92,911.57,1005.72,1144.84,1176.34,1479.17,,
  └─ Accumulated Depreciation,225.87,244.93,199.74,203.92,223.82,266.20,308.74,361.70,424.29,479.13,532.32,,
CWIP,3,3,12,27,118,33,61,76,18,218,53,136,
Investments,26,33,35,69,52,45,18,45,27,22,12,27,
Other Assets,620,925,996,1073,1120,1149,1211,1376,1552,1704,1941,2277,
  └─ Inventories,205,257,399,433,439,440,487,643,783,825,935,1010,
  └─ Trade receivables,338,383,347,402,464,396,427,425,363,495,580,731,
    └─ Receivables over 6m,57,84,0,0,0,0,0,0,0,116,177,,23
    └─ Receivables under 6m,284,304,396,451,513,445,427,425,460,493,491,,229
    └─ Prov for Doubtful,-4,-4,-48,-49,-49,-49,0,0,-97,-114,-88,,-2
  └─ Cash Equivalents,17,171,78,50,38,59,55,87,173,142,190,270,
  └─ Loans n Advances,20,48,69,45,35,38,60,84,80,71,94,15,
  └─ Other asset items,41,66,102,144,144,216,182,137,153,171,142,250,
Total Assets,931,1425,1484,1512,1744,1853,1893,2141,2318,2640,2953,3551,
