Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,41,41,41,41,41,41,41,41,45,45,45,45
Reserves,326,401,392,430,502,595,846,1161,1700,2020,2422,2978
Borrowings,101,100,110,118,100,30,34,111,123,244,322,343
  └─ Short term Borrowings,82,88,110,117,100,19,19,41,42,29,23,30
  └─ Lease Liabilities,0,0,0,0,0,11,15,69,81,215,299,314
  └─ Preference Capital,12,12,0,0,0,0,0,0,0,0,0,0
  └─ Other Borrowings,6,0,0,1,0,0,-0,0,0,0,0,
Other Liabilities,207,180,209,142,160,236,307,323,322,372,451,494
  └─ Non controlling int,8,8,6,10,10,13,19,21,20,21,22,30
  └─ Trade Payables,107,119,162,78,106,110,169,200,231,268,306,337
  └─ Advance from Customers,0,0,0,0,0,0,1,2,1,2,1,
  └─ Other liability items,92,53,41,55,43,113,119,101,71,81,121,128
Total Liabilities,676,722,752,731,802,902,1228,1636,2190,2681,3240,3861
Fixed Assets,166,270,267,279,270,303,309,428,486,776,982,1088
  └─ Land,1,1,1,1,1,0,9,1,1,23,23,
  └─ Building,51,89,97,121,123,126,132,226,270,483,625,
  └─ Plant Machinery,99,130,136,145,165,197,235,287,307,421,531,
  └─ Equipments,1,2,2,3,3,4,4,4,5,5,5,
  └─ Computers,3,5,5,6,6,6,7,7,7,12,13,
  └─ Furniture n fittings,3,5,5,6,7,9,9,11,16,21,29,
  └─ Vehicles,6,7,7,8,8,8,9,10,10,11,11,
  └─ Intangible Assets,45,102,102,102,75,75,20,30,38,60,61,162
  └─ Other fixed assets,88,88,101,104,119,138,128,150,174,158,114,
  └─ Gross Block,298,429,456,495,506,563,552,726,828,1193,1413,
  └─ Accumulated Depreciation,132,160,190,216,237,261,243,298,342,418,431,
CWIP,0,0,0,0,0,0,12,3,10,9,27,15
Investments,0,0,0,0,0,0,0,0,1,27,1,0
Other Assets,510,452,484,451,533,599,907,1205,1694,1869,2230,2758
  └─ Inventories,130,168,190,218,293,242,404,424,485,618,846,972
  └─ Trade receivables,183,217,248,177,177,243,272,395,417,453,540,645
  └─ Cash Equivalents,185,35,25,40,34,94,212,349,715,674,704,990
  └─ Loans n Advances,0,0,0,0,0,3,1,21,29,38,55,4
  └─ Other asset items,11,32,22,16,29,17,17,15,48,86,85,148
Total Assets,676,722,752,731,802,902,1228,1636,2190,2681,3240,3861
