Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.82,0.82,0.82,0.82,16,22,22,22
Reserves,28,38,47,57,62,141,425,672
Borrowings,26,40,47,38,84,73,182,292
  └─ Long term Borrowings,10,5,6,3,4,15,15,16
  └─ Short term Borrowings,15,35,41,35,80,58,167,259
  └─ Lease Liabilities,0,0,0,0,0,0,0,17
  └─ Other Borrowings,1,1,-0,0,0,-0,0,
Other Liabilities,52,60,76,62,89,270,566,1055
  └─ Non controlling int,0,0,0,0,4,6,30,38
  └─ Trade Payables,31,29,37,28,45,149,232,390
  └─ Advance from Customers,4,4,4,3,4,71,121,
  └─ Other liability items,17,28,36,31,35,45,182,627
Total Liabilities,107,140,171,158,251,505,1194,2042
Fixed Assets,14,13,13,13,15,41,94,155
  └─ Land,1.65,2.02,0.00,3.25,5.96,19.23,22.45,
  └─ Building,4.18,4.41,0.00,3.37,3.41,3.76,8.65,
  └─ Plant Machinery,0.90,0.95,0.00,6.25,6.77,10.83,39.26,
  └─ Equipments,12.62,12.76,0.00,0.22,0.26,1.96,2.43,
  └─ Computers,0.59,0.56,0.00,0.42,0.63,0.98,1.51,
  └─ Furniture n fittings,0.52,0.52,0.00,1.47,1.45,5.14,7.09,
  └─ Vehicles,0.22,0.48,0.00,0.90,1.02,3.55,7.66,
  └─ Intangible Assets,0.00,0.00,0.00,1.20,1.20,1.50,15.06,18.04
  └─ Other fixed assets,0.23,0.24,13.10,0.42,0.37,1.39,1.29,
  └─ Gross Block,20.91,21.94,13.10,17.50,21.07,48.34,105.40,
  └─ Accumulated Depreciation,6.72,8.74,0.00,4.65,6.42,7.39,11.01,
CWIP,0,0,0,0,0,2,3,14
Investments,0,0,0,1,2,2,30,9
Other Assets,92,126,158,144,235,460,1067,1863
  └─ Inventories,29,36,56,44,60,138,201,536
  └─ Trade receivables,46,79,85,79,128,207,537,792
  └─ Cash Equivalents,7,1,5,1,12,41,41,262
  └─ Loans n Advances,1,2,1,11,22,27,3,16
  └─ Other asset items,9,9,11,8,14,47,285,257
Total Assets,107,140,171,158,251,505,1194,2042
