Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,
Reserves,76,93,113,132,169,193,220,251,271,283,306,352,
Borrowings,55,59,66,69,90,121,110,228,274,244,213,195,
  └─ Long term Borrowings,32,33,45,37,58,76,83,165,185,182,133,90,
  └─ Short term Borrowings,20,21,18,25,22,33,22,58,83,57,74,98,
  └─ Lease Liabilities,0,0,0,0,0,0,6,6,6,5,5,7,
  └─ Other Borrowings,3,5,3,7,9,12,0,0,0,-0,0,,
Other Liabilities,20,25,25,35,32,65,73,74,116,126,126,123,
  └─ Non controlling int,3,5,5,4,4,5,8,7,9,11,12,8,
  └─ Trade Payables,5,6,7,8,9,20,28,18,30,26,29,25,
  └─ Advance from Customers,1,0,0,0,0,0,0,1,8,1,1,,
  └─ Other liability items,12,15,12,22,19,39,37,48,69,88,83,91,
Total Liabilities,160,186,213,244,299,387,411,562,670,662,653,678,
Fixed Assets,60,65,102,110,145,142,133,237,259,240,233,421,
  └─ Land,4.70,4.71,4.83,7.13,7.25,7.28,10.26,10.26,13.64,13.64,13.64,,
  └─ Building,40.74,45.29,66.43,68.83,86.96,87.24,84.10,139.64,159.39,155.42,155.18,,
  └─ Plant Machinery,28.83,33.13,60.02,70.63,93.51,109.98,110.88,173.55,186.87,186.44,195.00,,
  └─ Equipments,1.54,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Computers,1.00,1.12,1.33,1.50,1.87,1.98,2.27,2.87,3.24,3.56,3.58,,
  └─ Furniture n fittings,9.96,10.54,11.18,11.65,14.67,6.41,6.64,7.82,8.58,8.50,8.77,,
  └─ Vehicles,4.52,4.67,4.80,5.73,5.28,6.74,6.91,7.83,7.20,6.80,6.71,,
  └─ Intangible Assets,0.24,0.56,0.68,0.68,0.40,0.00,0.00,0.00,0.00,0.00,0.00,9.73,
  └─ Other fixed assets,6.04,6.55,3.54,3.93,5.50,6.12,7.01,6.19,6.88,7.68,7.12,,
  └─ Gross Block,97.57,108.25,152.81,170.08,215.44,225.75,228.07,348.16,385.80,382.04,390.00,,
  └─ Accumulated Depreciation,37.97,43.62,50.33,60.00,70.84,83.50,95.36,110.99,126.43,141.93,156.69,,
CWIP,33,36,21,32,7,74,109,82,149,171,183,0,
Investments,0,0,0,0,0,0,0,21,25,30,34,43,
Other Assets,68,85,89,102,148,170,169,222,237,221,203,215,
  └─ Inventories,29,34,33,40,51,64,62,75,85,76,70,73,
  └─ Trade receivables,18,26,27,32,33,58,49,55,80,79,73,95,
    └─ Receivables over 6m,4,3,0,0,0,0,0,13,15,15,20,,4
    └─ Receivables under 6m,14,23,27,32,33,58,50,43,65,65,59,,10
    └─ Prov for Doubtful,0,0,0,0,0,0,-0,0,-1,-1,-5,,0
  └─ Cash Equivalents,7,5,11,13,41,24,21,25,15,15,7,7,
  └─ Loans n Advances,1,2,2,3,6,4,8,16,18,14,14,2,
  └─ Other asset items,13,18,16,13,17,21,29,50,40,37,39,38,
Total Assets,160,186,213,244,299,387,411,562,670,662,653,678,
