Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15,15,15,16,16,16,16,16,16,16,16,16,
Reserves,304,331,323,382,436,437,493,527,566,582,581,479,
Borrowings,301,256,198,84,90,79,8,55,113,96,265,227,
  └─ Long term Borrowings,95,118,91,51,47,45,0,0,0,45,94,101,
  └─ Short term Borrowings,186,112,88,26,36,21,0,0,64,0,70,28,
  └─ Lease Liabilities,0,0,0,0,0,7,8,55,49,51,101,98,
  └─ Other Borrowings,20,25,18,7,7,5,-0,-0,0,0,0,,
Other Liabilities,330,324,309,320,361,317,413,461,437,506,449,489,
  └─ Non controlling int,0,1,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,132,173,165,158,184,146,165,170,165,174,166,169,
  └─ Advance from Customers,65,42,51,56,62,50,58,95,75,102,60,,
  └─ Other liability items,133,108,93,107,115,122,190,196,197,229,223,320,
Total Liabilities,950,927,846,802,902,849,930,1058,1132,1199,1311,1211,
Fixed Assets,321,350,345,341,337,359,355,398,388,399,562,542,
  └─ Land,39.35,126.44,40.37,40.19,40.19,40.19,49.45,49.45,40.34,42.77,97.41,,
  └─ Building,132.27,86.91,131.02,126.19,127.38,128.52,133.11,192.77,192.91,189.61,241.63,,
  └─ Plant Machinery,330.22,338.42,186.41,200.93,213.87,247.50,259.05,263.31,280.67,313.15,404.29,,
  └─ Equipments,11.43,12.65,5.02,5.98,6.37,6.73,6.85,8.38,8.53,5.97,6.67,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41,3.73,3.73,4.23,,
  └─ Furniture n fittings,5.49,6.65,3.27,8.36,8.39,8.57,8.65,10.15,10.19,6.31,7.97,,
  └─ Vehicles,2.01,1.94,0.90,2.36,2.42,2.00,1.90,0.86,0.86,0.99,0.99,,
  └─ Intangible Assets,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,
  └─ Other fixed assets,22.41,22.76,3.07,4.89,4.95,14.23,7.43,7.46,11.26,12.76,12.99,,
  └─ Gross Block,545.68,595.77,370.06,388.90,403.57,447.74,466.44,534.79,548.49,575.29,776.18,,
  └─ Accumulated Depreciation,224.82,245.49,25.44,48.33,66.82,88.72,111.26,136.70,160.74,175.81,214.07,,
CWIP,32,9,18,21,26,21,13,19,26,80,12,12,
Investments,0,0,0,0,0,0,0,0,0,0,9,10,
Other Assets,597,567,483,441,539,469,561,641,718,720,727,646,
  └─ Inventories,272,253,235,248,329,311,255,333,508,389,435,332,
  └─ Trade receivables,104,113,102,71,99,67,57,54,105,95,155,109,
    └─ Receivables over 6m,18,29,0,0,0,0,0,0,0,36,44,,9
    └─ Receivables under 6m,88,87,115,85,126,96,96,85,128,82,139,,72
    └─ Prov for Doubtful,-2,-2,-13,-14,-27,-28,-40,-31,-23,-24,-29,,-1
  └─ Cash Equivalents,68,63,14,23,19,3,133,165,14,64,11,45,
  └─ Loans n Advances,39,54,29,23,21,21,15,18,21,70,72,15,
  └─ Other asset items,114,84,104,77,70,67,101,71,70,103,54,145,
Total Assets,950,927,846,802,902,849,930,1058,1132,1199,1311,1211,
